,SI,SD,TSS
7802,9.876239835316662,1.9130018111611562,1.0
7832,8.624865944239158,1.9643166891868438,1.0
7862,7.778475158677863,2.6668471535640954,1.0
7892,9.483021035874684,1.6009489096524938,1.0
7922,9.226003293233262,1.9911430069123317,1.0
7952,10.671817822803954,1.6380471425352037,1.0
7982,9.002921956912118,2.069440949098616,1.0
8012,8.2056003896205,2.9487277202991033,1.0
8042,8.674206158923392,1.680397876857474,1.0
8072,8.512232078591943,2.2195369028746703,1.0
8102,8.89350939332533,1.9559781590051912,1.0
8132,8.26931407386767,2.587248678085982,1.0
8162,8.975112165246504,1.8923831359077596,1.0
8192,8.613636054938357,1.9640772393332435,1.0
8222,9.64472419863234,1.4831645897829777,1.0
8252,9.02611501370434,1.3974741742764092,1.0
8282,8.935297638180101,2.2262834345061524,1.0
8312,7.621912378335956,2.5922699152917343,1.0
8342,9.089515673143481,1.5277259682231226,1.0
8372,8.056626822629028,2.3716216319275807,1.0
8402,9.332768569895933,2.0324861416796614,1.0
8432,8.772382309602472,2.457916899099908,1.0
8462,9.25619643744582,2.068192786623085,1.0
8492,7.969145298234373,2.410767235665058,1.0
8522,8.95771026166776,1.9381494451086383,1.0
8552,8.579788566248666,2.1200968749619706,1.0
8582,10.161884160333495,1.57174109757974,1.0
8612,7.38945601409034,2.5273481948059433,1.0
8642,10.17995028656477,1.4402616538588024,1.0
8672,7.6767233427630215,2.311300584216777,1.0
8702,8.413246892076414,2.169156799697766,1.0
8732,6.822847105529905,2.568477930323429,1.0
8762,8.878504966083481,2.4391441811076287,1.0
8792,10.022192889206185,1.993387492652121,1.0
8822,8.611953385773836,2.1157820060230623,1.0
8852,9.001291577129829,2.1938849744113806,1.0
8882,9.434303267624784,2.1427477632996657,1.0
8912,8.756738034323565,2.387077574673936,1.0
8942,6.977197810914803,2.666700153512124,1.0
8972,7.78481634014035,1.8789671170752158,1.0
9002,7.687601785929363,1.9185018569225667,1.0
9032,9.646315828020965,1.4754650774685425,1.0
9062,6.159156693072543,2.549673190045602,1.0
9092,8.508727100253958,1.8047312125992288,1.0
9122,10.24797499684755,1.5918300900581437,1.0
9152,9.02844253250012,1.6876529309938633,1.0
9182,8.061013582671874,2.984680996368221,1.0
9212,7.461805175931638,2.4433150818796183,1.0
9242,9.56698133145659,1.7281442912364617,1.0
9272,9.344381967026312,2.110153304269573,1.0
9302,8.534016097365464,2.6118826528812567,1.0
9332,8.795799211728715,1.9912040428809008,1.0
9362,8.34821078957489,2.710229230681937,1.0
9392,8.425666051733463,3.0163106509121747,1.0
9422,7.795301029464032,2.536930657126792,1.0
9452,7.591205787155134,2.672738621050639,1.0
9482,9.504892897440861,2.624612846164316,1.0
9512,8.918669740473579,2.806915995185417,1.0
9542,9.52992132497321,1.909009000049112,1.0
9572,7.591238303128441,2.5527738467903727,1.0
9602,9.294564955502022,1.5504963173738253,1.0
9632,8.790338720047528,1.6071539838527988,1.0
9662,8.281578463836048,2.6230809482557196,1.0
9692,9.86341197590818,1.9538438807858516,1.0
9722,9.041729519296483,2.4570366429592845,1.0
9752,9.365000745323757,1.7413906546449183,1.0
9782,10.225948523674898,1.2181318908441587,1.0
9812,8.397210761625061,2.460526042473507,1.0
9842,8.249183422754694,2.215788545559147,1.0
9872,9.066807284434846,2.1820468279652037,1.0
9902,8.589796042220467,1.778477717587786,1.0
9932,8.257095551317319,2.2715347443081813,1.0
9962,9.560795048796406,2.0304430313504156,1.0
9992,9.256070229308754,1.8013858025880234,1.0
10022,9.7212017463146,1.2425414352572635,1.0
10052,8.730904204878795,2.2040377748436213,1.0
10082,9.628228439089963,1.4644455048861893,1.0
10112,10.318158919957886,1.805833455504374,1.0
10142,7.839265063417548,2.459144590146195,1.0
10172,9.520018530726054,2.039232932122906,1.0
10202,8.931165913473158,1.8013348233552904,1.0
10232,8.721589540414287,2.3933063539179593,1.0
10262,8.814835470353605,1.7116976992550883,1.0
10292,8.347776899937209,2.2459759958956,1.0
10322,8.413612421750713,2.35521400581243,1.0
10352,7.44326063144818,2.4396798883511006,1.0
10382,10.142395693581376,1.6370349551120136,1.0
10412,8.09641769014725,1.9426606891478864,1.0
10442,8.24297891651476,2.3351120917308488,1.0
10472,9.602753901702744,1.8161782434950169,1.0
10502,8.9237044313944,2.265643159544594,1.0
10532,9.069527636539751,1.6317811375867655,1.0
10562,8.758547900676119,2.353962802778832,1.0
10592,8.207394653253786,2.2161320454390796,1.0
10622,7.271577567284316,3.076254508474956,1.0
10652,10.013186903513327,1.535321051814227,1.0
10682,7.718673143718611,2.5253457598839044,1.0
10712,9.268342402528358,2.439701845758679,1.0
10742,7.545436147315289,1.9444763145931372,1.0
10772,9.666507563007883,1.6659906421536412,1.0
10802,9.56708624101373,2.4255562788529437,1.0
10832,8.981517169938662,1.529749781323825,1.0
10862,9.886623238095009,1.8673908214390411,1.0
10892,8.444413687945396,2.2227980681011337,1.0
10922,8.634649609971685,1.9610525547812079,1.0
10952,8.323687272419328,1.9395269769489716,1.0
10982,9.049260268290674,2.0044033272891926,1.0
11012,9.510530882157456,2.2535098917727834,1.0
11042,10.100905567472743,1.3362190476903346,1.0
11072,9.233373395100662,1.7279481955773963,1.0
11102,8.201653825969958,1.8069226889701329,1.0
11132,8.878498028099896,2.3487378285853424,1.0
11162,9.138992400176319,1.7250396827832146,1.0
11192,7.94094965249983,2.332026395064655,1.0
11222,8.645710394005286,1.6934062632307065,1.0
11252,7.834385911753971,2.459143219367237,1.0
11282,8.282553922376207,2.0458389672979784,1.0
11312,9.78192441640099,1.4554432257160548,1.0
11342,8.012670444692459,3.167339068200736,1.0
11372,7.845584432022471,2.7679957622923803,1.0
11402,9.65489421552663,1.7749666703079603,1.0
11432,8.868347498872398,1.8721085870040672,1.0
11462,9.580025454519504,1.3515710287515628,1.0
11492,9.30504387910108,1.9875707992414116,1.0
11522,8.781798631399498,1.6221716007790947,1.0
11552,7.710186095114762,2.5103572135205887,1.0
11582,9.059261655374364,1.798063609391301,1.0
11612,9.69762363305902,1.5462879677625516,1.0
11642,9.416350569177688,2.0781419870935767,1.0
11672,9.376554475812112,1.963206791573099,1.0
11702,7.534198281368201,2.4248248752999504,1.0
11732,8.43711828143576,2.8695074545483985,1.0
11762,7.9134743247342305,1.9536342819026566,1.0
11792,8.870326309382543,2.176514218042037,1.0
11822,8.814917109776752,2.2872248721917763,1.0
11852,9.137449200571524,1.9748219732162524,1.0
11882,9.408323719965283,1.6311609473512652,1.0
11912,7.280833098083827,2.624079893905841,1.0
11942,8.540666918755171,2.3482046598307456,1.0
11972,9.570791838304155,1.9375801639190489,1.0
12002,7.941738039146524,2.3876483189279667,1.0
12032,8.610043012008111,1.7756992446066502,1.0
12062,8.287603364240075,2.0897207253337657,1.0
12092,8.662344530294003,2.1929306652821285,1.0
12122,7.584370856253471,3.080813251658007,1.0
12152,7.281914288882889,2.8349835850930383,1.0
12182,9.03765132578715,2.522374490923419,1.0
12212,9.846513695213861,1.8281066631485947,1.0
12242,8.74120235495384,2.230867509412424,1.0
12272,8.991895054518231,2.687519343593124,1.0
12302,8.284085455424243,2.340488475605247,1.0
12332,9.367788650709658,1.6930371921468588,1.0
12362,7.876748302484378,2.9455967472789535,1.0
12392,8.445528414779517,2.7122523040346076,1.0
12422,7.886866466493984,2.303468145917235,1.0
12452,9.92525355630969,1.8449663370750595,1.0
12482,8.30710427879074,2.6493931698963897,1.0
12512,9.443853203683778,2.2850378629654315,1.0
12542,8.966341448816774,1.795177383777699,1.0
12572,8.434434916679157,2.304243079911889,1.0
12602,8.78201855794449,2.149491086020752,1.0
12632,8.144082437271962,2.102027207933378,1.0
12662,7.642449565082063,2.2154890519822645,1.0
12692,9.170563579415141,2.4699565584933865,1.0
12722,8.438078699096797,2.151053335283677,1.0
12752,8.56942277893176,2.026722724571174,1.0
12782,9.110033011886218,1.9436312353516012,1.0
12812,7.592157957007066,2.050000760799588,1.0
12842,7.874220132674253,2.2730142603199006,1.0
12872,7.529194559569047,2.6317821949352145,1.0
12902,9.456348367190442,2.342359992541515,1.0
12932,8.063678527484448,2.500739532659845,1.0
12962,9.165574631412685,1.7074641540320268,1.0
12992,8.378601606321897,2.196153539208363,1.0
13022,9.214157493283343,2.4651588832759628,1.0
13052,9.374513077487665,2.3875311598531934,1.0
13082,8.712269762145452,1.7048240147905915,1.0
13112,9.43623105859376,2.7738742354627695,1.0
13142,10.343056761415056,2.0660437362197563,1.0
13172,7.947579756466422,2.3036793586785405,1.0
13202,9.405383156619965,2.2026037153109344,1.0
13232,9.54976660716068,1.5002212999238542,1.0
13262,9.252023640960617,1.484055933627238,1.0
13292,7.99676186213953,2.0089108387754377,1.0
13322,7.532932149367779,2.0509997421125736,1.0
13352,9.502512021724902,1.4359268748342098,1.0
13382,9.821076230928277,1.9199754205999284,1.0
13412,8.545550016566532,2.2101062307855073,1.0
13442,7.345707087614921,3.0085818585480277,1.0
13472,9.069669237125694,1.8648252958311229,1.0
13502,9.0353407673995,1.8134183651566953,1.0
13532,8.276740485069388,1.9439134686452562,1.0
13562,7.494550363337461,3.1744048720217464,1.0
13592,8.128430050240057,2.224300155859575,1.0
13622,9.112079563389564,2.834504690134934,1.0
13652,9.200171729833176,1.3468973347028488,1.0
13682,8.529888274107151,2.479202124889048,1.0
13712,8.360860863404016,2.688055965322361,1.0
13742,8.560751988171258,2.204937621181072,1.0
13772,8.37698300571842,2.2136222691650325,1.0
13802,7.240918249127691,2.600086006794349,1.0
13832,9.411610624109269,1.7608694683337,1.0
13862,7.613507588096272,2.5284229695341396,1.0
13892,10.066292731784571,1.5449111696921056,1.0
13922,8.831816737543567,2.0737143842876096,1.0
13952,7.4994820593104485,2.788583784763889,1.0
13982,8.72349847027722,2.471353679870245,1.0
14012,9.44299691274013,1.766888636284574,1.0
14042,7.3432016863838925,2.9354288363252543,1.0
14072,10.144993961705428,1.6841971427865652,1.0
14102,8.24765494220097,1.524912951097187,1.0
14132,9.022176261207983,1.7164414651036777,1.0
14162,9.289614891556873,1.8717112179401734,1.0
14192,8.668590610342415,2.5830786399182415,1.0
14222,8.691140392372063,2.5181220878357657,1.0
14252,8.75809720126512,2.135829547739656,1.0
14282,10.530766651936545,1.1312239540459996,1.0
14312,9.976885343380424,2.245319084599245,1.0
14342,9.097755457658973,2.195932849778071,1.0
14372,8.829254818542275,1.7180378116529003,1.0
14402,8.34523580455967,2.7738290009514386,1.0
14432,9.52453623306114,1.7970508034564734,1.0
14462,6.861261847000142,2.912417539871735,1.0
14492,10.526845369954815,1.1232128591162291,1.0
14522,7.78625696792971,1.660277154506486,1.0
14552,9.503516823852635,1.60307798305557,1.0
14582,7.000221891879064,2.2784306990412415,1.0
14612,7.321969569708728,1.7710748155644778,1.0
14642,8.569855755666383,1.9799795193497842,1.0
14672,9.42131424296519,2.6846718351642656,1.0
14702,8.525810554069215,2.200434463215739,1.0
14732,9.676606105915333,1.3928384934676687,1.0
14762,8.313727350404713,2.175314948023195,1.0
14792,8.397821444825233,2.41999118707284,1.0
14822,8.415238504645812,2.0679957993652027,1.0
14852,9.107674939197727,2.1571288803688153,1.0
14882,10.446791897097903,1.9357995818903413,1.0
14912,8.234400722863077,2.5756609408604207,1.0
14942,8.79183779690038,2.2629307739969287,1.0
14972,9.452375899218419,2.365889101858571,1.0
15002,9.169792691061602,1.8824419155960348,1.0
15032,9.75585725944563,2.1335573596954127,1.0
15062,10.561360046478487,1.4245675293387352,1.0
15092,9.845213305282885,1.4888818427641572,1.0
15122,7.185853517824399,2.1005667081872144,1.0
15152,9.072876163350243,1.7946111693966083,1.0
15182,7.907106086005407,2.8666053903152533,1.0
15212,8.22859041099237,2.875594085205615,1.0
15242,7.441159979139908,2.3128651615636397,1.0
15272,8.312915487831502,2.428730193434284,1.0
15302,8.952550396172915,2.499035513256325,1.0
15332,9.286521478830126,1.9034968361621318,1.0
15362,8.437479634624156,2.764930910524658,1.0
15392,9.212629198515009,2.137391839739216,1.0
15422,8.83376486055024,2.501031417446867,1.0
15452,8.073224251533555,2.656362976805899,1.0
15482,8.317071081323874,2.7104857005481255,1.0
15512,8.958470628462203,2.064508847947279,1.0
15542,8.414815733692237,2.8168917398009308,1.0
15572,9.39518226141188,1.7018976489541873,1.0
15602,8.613201397244612,1.8543945461031912,1.0
15632,7.492659305688936,2.394393138760131,1.0
15662,9.297270645276726,2.1623686155061046,1.0
15692,8.187566343096417,1.9560237361982635,1.0
15722,8.601370434683172,1.823420525789498,1.0
15752,8.398162449273837,2.8652820781503543,1.0
15782,7.545746254849701,2.6239756744666494,1.0
15812,8.845010949019457,2.3175234205169066,1.0
15842,8.14495280674394,2.3334999171312942,1.0
15872,9.88268708562234,0.9787284135457578,1.0
15902,9.384734737463138,1.8467233470794553,1.0
15932,8.9808852145509,1.7263227584700342,1.0
15962,9.587073117057983,1.8220819665953996,1.0
15992,9.341814750212828,1.6743614102899143,1.0
16022,8.389276201531986,1.5931511301136092,1.0
16052,8.366927474607321,2.5862437571597288,1.0
16082,8.494639714461414,2.2656919075121764,1.0
16112,7.635909513285882,3.0549377158524225,1.0
16142,8.763777193779843,1.9608456022930345,1.0
16172,8.993720189966254,2.1058579268434565,1.0
16202,8.876412511801584,1.9626407838958912,1.0
16232,9.466202346983593,1.4033784243515173,1.0
16262,8.681832728877275,1.8051760862082835,1.0
16292,8.633129005530062,1.514898826337087,1.0
16322,8.48158191866861,2.50334465749009,1.0
16352,7.985032706256504,2.33926805125443,1.0
16382,8.462139154457127,2.6620093643130702,1.0
16412,7.802888464665112,2.0019398114290343,1.0
16442,8.838825453487495,2.0786938817646643,1.0
16472,9.536226516007206,2.36663685919702,1.0
16502,6.080981105772263,2.655063390184175,1.0
16532,8.281136007602504,2.3703758547676164,1.0
16562,8.53737631662891,2.203116751970916,1.0
16592,6.690805371754713,2.5075607674137594,1.0
16622,8.092901097560654,2.468154935291557,1.0
16652,8.132453099797011,1.7737622606697814,1.0
16682,9.592865649655138,1.6430156195541785,1.0
16712,9.300189222343535,1.8311701915560425,1.0
16742,8.71397674587358,2.4747465337427568,1.0
16772,8.650414761166926,1.7100419202662562,1.0
16802,8.993078164093207,2.514214745221673,1.0
16832,9.148952678303518,2.122984253374411,1.0
16862,7.331967981925292,2.401651745923678,1.0
16892,8.135220816043088,2.192802991207753,1.0
16922,9.12143667293206,2.0510292831391586,1.0
16952,8.178517649858195,2.7222435196536834,1.0
16982,9.213490232905889,2.2609620980240046,1.0
17012,9.403208351225867,2.2772661732086124,1.0
17042,10.007141976033713,1.5919857185450204,1.0
17072,8.760513770485678,2.4219760736030262,1.0
17102,9.397640684831517,1.756067169562257,1.0
17132,6.934261354716071,2.685793317482927,1.0
17162,7.9019066642974884,2.727537569372491,1.0
17192,8.836607835855773,2.3927874537850733,1.0
17222,9.814571973187867,1.8115988093864985,1.0
17252,9.26904676340029,1.4276425335580998,1.0
17282,9.072388122648643,2.1002671526843852,1.0
17312,9.173593242143859,2.8925339107515087,1.0
17342,8.202076302583421,2.72835607662169,1.0
17372,8.538123805382966,2.241450345318862,1.0
17402,8.814984624103372,1.7363677505398953,1.0
17432,7.980433519048001,2.266742485546163,1.0
17462,8.55152875805679,2.740021319995407,1.0
17492,7.525025166939614,2.863065956448521,1.0
17522,7.9888441854166725,2.9160793510329808,1.0
17552,9.43165269551443,1.676651556878675,1.0
17582,6.117039228837159,2.401839531650451,1.0
17612,9.203402852388205,1.7991530400915596,1.0
17642,10.53993779200849,1.4036136792032918,1.0
17672,7.936713949812404,2.4670752835407743,1.0
17702,7.952093405432146,2.9178346859893503,1.0
17732,8.525062551534885,2.199093689054008,1.0
