,SI,SD,TSS
4,9.750538108672078,1.7861776951082926,1.0
34,8.039375282258158,2.448496386012971,1.0
64,8.216598460894748,3.144623791241242,1.0
94,9.339530396770735,1.8721766661467842,1.0
124,9.826534385175234,1.62197129592439,1.0
154,8.490945675935802,2.0616953970773158,1.0
184,7.375524464632084,2.09909666197465,1.0
214,8.033172502747151,2.486764073777366,1.0
244,9.237321510106597,2.7409572075584174,1.0
274,8.95254695337138,2.484113477128242,1.0
304,10.62648203654419,1.233135876431497,1.0
334,9.853834402405857,1.9402851123550149,1.0
364,9.194146750893553,2.1114031269402487,1.0
394,9.755899429410306,2.7419953531847985,1.0
424,7.127782028206204,2.4528473853843553,1.0
454,8.762715472271301,2.2618192487957396,1.0
484,9.18924735443891,2.5029234787182557,1.0
514,9.546966661982879,1.36623771485417,1.0
544,9.88054273498685,1.1726328124093126,1.0
574,8.431583640443888,2.042432729820306,1.0
604,8.673520945855499,2.44504311318331,1.0
634,8.31329382404645,2.1659197416673224,1.0
664,7.083130807292245,3.121914073435689,1.0
694,9.312279387708474,2.1474836876981303,1.0
724,8.021018334840415,1.9676298324172754,1.0
754,9.923401019112001,1.7788190938746435,1.0
784,10.023332316120314,2.8795048785885013,1.0
814,8.547410984080047,2.128850627150669,1.0
844,10.192433913747552,2.4916088129273732,1.0
874,8.511322630815231,1.9010703415310108,1.0
904,8.802853464081002,1.4978727978984758,1.0
934,7.538667459294493,2.3053089651162386,1.0
964,9.52650775609173,2.066530640354236,1.0
994,9.135546044703188,1.7463721868929407,1.0
1024,9.589350746283126,2.246686420535325,1.0
1054,8.978767746251226,2.1481120668291576,1.0
1084,8.481945723536223,2.504136082166519,1.0
1114,8.632924397282451,2.0020573767846592,1.0
1144,7.122616693447291,2.6352796790901527,1.0
1174,8.379012735212775,2.0986946546535505,1.0
1204,8.508518046865714,2.672778894665773,1.0
1234,8.284997777745321,2.0302444162445603,1.0
1264,7.415113633649198,2.675067461321052,1.0
1294,8.509279972399906,2.5298400017749185,1.0
1324,10.275847260519088,1.475316689332973,1.0
1354,8.892500471214616,2.3204704812709855,1.0
1384,8.837468046603078,2.5193664051542135,1.0
1414,9.690153426862876,2.2589575590664386,1.0
1444,9.680557037985276,2.051459365900999,1.0
1474,9.580822650921286,2.7701112925107467,1.0
1504,10.086868263176337,1.5359927498935728,1.0
1534,9.119926534164614,2.5677127958270267,1.0
1564,8.05701656605647,1.7543783863625875,1.0
1594,10.114120315330569,1.0696013391185586,1.0
