,SI,SD,TSS
0,9.609214367524308,1.9671101199884036,1.0
30,6.398723771063279,2.6634141584920026,1.0
60,7.73299796112846,2.8337262175568787,1.0
90,7.573959608323479,2.27765714478714,1.0
120,7.9609279814668215,2.3162059173012564,1.0
150,5.995626897090366,2.8243616989132296,1.0
180,8.598320531344955,1.8180528693687477,1.0
210,7.750913331566477,2.396426530278899,1.0
240,9.487019000361434,3.158031308368057,1.0
270,8.48744490448998,2.0176580617588598,1.0
300,7.634626514076385,2.5913499510632048,1.0
330,8.104915235033806,2.3241455208810775,1.0
360,7.967823767937648,2.5032659821784224,1.0
390,10.116216909902182,2.1314935185406947,1.0
420,7.324894826930671,2.8383312240117937,1.0
450,7.905811618851603,2.661302569724479,1.0
480,9.133275722644251,2.236420338692683,1.0
510,7.754850088757338,2.9689843733739076,1.0
540,6.654456886691973,2.536543302137397,1.0
570,8.549225599967087,2.2277916705683656,1.0
600,7.204115229190151,3.087871920889215,1.0
630,8.799371771574723,2.500494391049305,1.0
660,8.63295010005451,2.6792872200948197,1.0
690,7.25175960039887,2.9135576071318283,1.0
720,6.772848504577074,2.7145392548769247,1.0
750,8.17155624264385,2.5538445164272545,1.0
780,8.556827121091509,2.599715709507587,1.0
810,8.210948462303476,2.605828351748124,1.0
840,8.688155549421667,2.997736606009302,1.0
870,9.078009468044103,2.2905116464240223,1.0
900,8.392416113523371,1.7564897160715682,1.0
930,9.023665138636737,1.2675248175170923,1.0
960,8.641081076827936,2.4204343789428493,1.0
990,7.720736018259816,2.5530643534977444,1.0
1020,8.261411548455516,2.5312550138679293,1.0
1050,7.581997476514638,2.7275155618585565,1.0
1080,7.803505822073849,2.665161204173846,1.0
1110,7.577052554697562,2.7314561841216203,1.0
1140,7.690160396350874,3.3052491695794517,1.0
1170,7.872254440342838,2.215631115911627,1.0
1200,8.362696258238618,2.264463479413103,1.0
1230,8.160918115022614,2.5331426956761924,1.0
1260,8.52381570186815,1.9984472700366585,1.0
1290,8.243906293154206,2.112171976387014,1.0
1320,8.408760219007998,2.4253511817133218,1.0
1350,9.16910580432298,2.3880272557267768,1.0
1380,7.558570782752321,2.6252481555639977,1.0
1410,7.877676815145681,2.78473999695258,1.0
1440,8.514688401111263,3.0552752288435987,1.0
1470,7.05270828879337,2.6658436250660484,1.0
1500,9.34286711468899,2.0279404109637276,1.0
1530,8.405828746208359,2.8498275664252453,1.0
1560,7.433109221004071,1.928177593562743,1.0
1590,7.961444385652802,1.9576398849285226,1.0
1620,7.205478053472781,2.4267061663762926,1.0
1650,7.455480902232684,3.1795794798963497,1.0
1680,7.071670437818108,2.3124794555663044,1.0
1710,8.70375207783667,1.8798254279298345,1.0
1740,9.016559296907259,2.145022906603755,1.0
1770,8.002476334538924,2.5592528495404214,1.0
1800,8.303279981653754,2.3723794217882244,1.0
1830,8.963386980060827,1.9727371155517541,1.0
