,SI,SD,TSS
6,7.178680335409151,2.861959361158842,1.0
36,8.144438833488634,3.372427844801504,1.0
66,8.72267925059955,2.994873106494479,1.0
96,8.583738176346435,2.2819565690358625,1.0
126,9.388884543160078,1.5044445946891711,1.0
156,8.927715645848009,2.3811371126260017,1.0
186,6.576213228179724,2.9184699313586044,1.0
216,7.344820573350269,3.011873438196979,1.0
246,10.057871540345465,1.3400082434942269,1.0
276,9.50990840314337,1.5593914856988587,1.0
306,8.334087966427116,2.181050926529606,1.0
336,8.970003531118847,2.496809690860002,1.0
366,8.499881134539637,2.7484494844509855,1.0
396,9.277470432210823,2.3997513798398984,1.0
426,7.213713695098665,2.730587844722774,1.0
456,9.199073652246705,2.244781831033824,1.0
486,9.979557529694976,2.6460120710064876,1.0
516,8.648479091962932,2.7945024898118214,1.0
546,8.976092332827166,1.7662653665197456,1.0
576,9.149870994381446,1.7638818959583629,1.0
606,7.201720717360696,2.2859915401801496,1.0
636,8.661847410793806,2.621656166500514,1.0
666,10.767798700585416,1.2310722902584599,1.0
696,7.985208091198962,2.556351084272844,1.0
726,7.987022984378659,2.14509766252271,1.0
756,8.599181746014787,1.7953935260028473,1.0
786,7.544972600164452,3.5732730625092515,1.0
816,7.966833554492985,2.688575247245866,1.0
846,7.679847016219423,2.6797608777127913,1.0
876,7.135908427204449,2.469433076953771,1.0
906,9.366868985561348,1.7541663312968756,1.0
936,9.352357581251729,1.7705044953131253,1.0
966,7.953275684419836,2.416111502588293,1.0
996,9.963140400857212,1.4748822108804054,1.0
1026,9.537676597601125,1.6658444240349057,1.0
1056,8.766972746957535,2.3618604602583524,1.0
1086,7.871352309280961,2.1207902017037727,1.0
1116,8.680586902209376,2.5090125217794177,1.0
1146,8.243147143802135,3.2448302458244864,1.0
1176,8.229352876093671,2.122067990649965,1.0
1206,9.145079535998283,1.723613380701021,1.0
1236,8.85675620356857,2.038622373098548,1.0
1266,7.8456926771409945,2.4375899333475095,1.0
1296,10.265282599119406,1.6432603297960726,1.0
1326,9.40969210708319,1.6286090471532448,1.0
1356,8.285606918657932,1.9551870095221056,1.0
1386,10.494393099430832,1.5771024004759067,1.0
1416,9.298854580950572,2.1541771853487677,1.0
1446,8.044948419897855,2.8783086726552667,1.0
1476,8.41581740882878,2.6139047883345845,1.0
1506,8.145837099322508,1.8961730511912611,1.0
1536,9.20181163002432,2.4231298654736606,1.0
1566,7.269924830318026,2.9776068125187476,1.0
1596,8.616509547936099,2.4289663350204864,1.0
1626,10.331168031157926,1.690493472822476,1.0
1656,9.275875960614103,2.142951571048797,1.0
1686,8.565329969474508,1.9950291787135486,1.0
1716,7.984090519686096,3.459408451968489,1.0
1746,8.24519290096954,2.686837138405247,1.0
1776,8.243680062132674,2.3640870653048354,1.0
1806,10.22958615368484,1.7333418593973848,1.0
1836,8.876615237522605,2.12695170573823,1.0
1866,8.090486787896364,1.6165045143258192,1.0
1896,9.378390581868011,2.0592266808137145,1.0
1926,6.870962836732336,2.8016356385528147,1.0
1956,8.688341405790096,1.949012768601668,1.0
1986,7.786150184911999,2.8461117787402657,1.0
2016,7.076138865206381,2.6492596038077707,1.0
2046,8.42212952767386,2.1677636303435963,1.0
2076,8.856823560877165,2.087815079754934,1.0
2106,7.51113372398937,2.6489994367521477,1.0
2136,9.817091314103747,1.562928546898176,1.0
2166,9.57098879341087,2.646153773392362,1.0
2196,7.913475600526713,2.1441409551038277,1.0
2226,9.23108486060015,1.8153953309120077,1.0
2256,9.87638201488182,1.8952994704652042,1.0
2286,8.029977031985915,2.8743151563758285,1.0
2316,7.89421544773347,2.834199969162434,1.0
2346,7.5720332565014745,3.22849264244743,1.0
2376,7.954272888164063,2.955780863147966,1.0
2406,7.3427590481259735,2.6333280130986783,1.0
2436,9.490202817070974,1.5620959286638094,1.0
2466,8.759641819523099,2.568297252720962,1.0
2496,7.751150523502986,2.7899558983316326,1.0
2526,9.17736373643992,1.8465426854760454,1.0
2556,8.155909006961123,2.7145942872986075,1.0
2586,8.282497811836045,3.0392885387544464,1.0
2616,8.620542193938633,1.7448494367755092,1.0
2646,7.7192271200032545,2.760978043348217,1.0
2676,8.119256539620109,2.2160945438971873,1.0
2706,8.95251003003718,1.9329477388086904,1.0
2736,8.58188787891831,3.111095667159908,1.0
2766,10.102294783141437,1.3519732158893147,1.0
2796,8.713761719595958,2.0263159595008733,1.0
2826,9.224663160525324,1.7434410540073433,1.0
2856,8.324069901822698,2.168459561017675,1.0
2886,8.9455519010713,2.1654824050426758,1.0
2916,9.072610209305704,1.9783478632389118,1.0
2946,7.738009375374851,2.6110664742260865,1.0
2976,8.590100643038971,2.1000868174407032,1.0
3006,8.348023264343935,2.144667408684623,1.0
3036,8.294332895208864,2.4682895215290013,1.0
3066,9.110037149311054,2.223827867650415,1.0
3096,7.7054651859524546,2.910141306030718,1.0
3126,9.80063056682229,1.5915658748025845,1.0
3156,10.344909350840018,1.7124204357775448,1.0
3186,9.059165755550767,2.4310070474542655,1.0
3216,7.954398264484335,2.9941154038132978,1.0
3246,7.924830839728735,3.3132549424727102,1.0
3276,9.566657582546846,2.146586350002139,1.0
3306,8.874912164665078,2.6637160060341487,1.0
3336,8.122970927001901,2.237245778448251,1.0
3366,9.11215530628944,2.100676879472782,1.0
3396,9.323862698393112,1.7253968577752976,1.0
3426,8.743771341335135,2.1553529169304118,1.0
3456,8.781044787783893,2.331519234140553,1.0
3486,7.486199425928754,2.2780516151041157,1.0
3516,9.624185758197614,1.506611917962175,1.0
3546,7.785699448368372,2.1705456177284126,1.0
3576,8.33234096161494,2.8961624469701177,1.0
3606,7.862059417248936,2.5625074402652657,1.0
3636,8.475060957949841,2.1614516424936414,1.0
3666,10.211136460208223,1.9367531071298794,1.0
3696,9.419277955274966,1.4989624360184652,1.0
3726,7.453265824598354,2.668833179138357,1.0
3756,8.165693739301465,2.5333708704729854,1.0
3786,9.516118208767457,1.5705673161879536,1.0
3816,7.938306595029855,2.852920157211798,1.0
3846,7.9823498612010235,2.497105399979985,1.0
3876,9.369272043281912,2.628597451522857,1.0
3906,8.735098890254735,1.971034928657436,1.0
3936,7.771231977546961,2.7072120836736144,1.0
3966,7.431360910541927,2.89414604433369,1.0
3996,7.343639980093813,2.63526963016618,1.0
4026,9.185877066081565,2.246019980728218,1.0
4056,8.816500191225764,1.9433474915783722,1.0
4086,7.44738811646661,3.3139879812596376,1.0
4116,8.929703242134849,1.7463420270397545,1.0
4146,7.6045751362703555,3.4207635643153815,1.0
4176,8.681713806262822,2.2965308288963873,1.0
4206,7.924732937974966,2.2500360834278905,1.0
4236,7.259285627457859,2.3288030724228825,1.0
4266,10.162785453618135,1.3500706774017601,1.0
4296,7.082148882575612,2.3672241085413774,1.0
4326,9.300692137122736,1.5130101804640896,1.0
4356,7.837287710688275,2.17243716714651,1.0
4386,8.144279657895995,2.500011669531651,1.0
4416,8.026868512797433,2.6567510370197382,1.0
4446,9.781725603219547,1.2495840880307496,1.0
4476,8.092304104067807,2.2283869678656827,1.0
4506,8.001048797341639,2.2163875429538926,1.0
4536,8.424633771873474,2.563465587136316,1.0
4566,8.546037609811675,1.949839661590258,1.0
4596,8.639748400581132,2.559812288437529,1.0
4626,7.939569862673973,2.3113207934450553,1.0
4656,8.512524565849407,2.3819983544563033,1.0
4686,7.652160359472044,1.9092100971739423,1.0
4716,8.98857310529462,1.666529001869159,1.0
4746,7.0320864778353815,2.492927201464764,1.0
4776,9.809364442091313,1.9896753720635896,1.0
4806,9.067028691911807,1.8950157281268776,1.0
4836,8.677787585363133,2.4777741034529943,1.0
4866,8.713137258282172,2.1962380318112724,1.0
4896,8.122842815231456,2.280160600255679,1.0
4926,9.099601264004058,1.2189951386368736,1.0
4956,7.79675003367301,1.9703802039080394,1.0
4986,7.529662727577432,2.4781899789576696,1.0
5016,8.790784587769885,2.5046273117600113,1.0
5046,8.452759233005755,2.565800987635052,1.0
5076,8.251270086961709,2.157838667653723,1.0
5106,7.033205126808956,3.3591934876451184,1.0
5136,7.078585863392669,3.4046869049278126,1.0
5166,9.287487312247743,2.47225834460018,1.0
5196,8.822275529895142,1.4969421825892784,1.0
5226,7.68928251395367,1.9907849020354638,1.0
5256,7.4343199792653,2.371423669523453,1.0
5286,7.625552352508517,2.4117109857500707,1.0
5316,9.071144760896416,2.2382028862736396,1.0
5346,10.124531012349443,1.6518816891713295,1.0
5376,9.39348637447412,2.1928964094342094,1.0
5406,10.095388840489894,1.5122381676084358,1.0
5436,7.002005547744907,3.4538246665188,1.0
5466,8.682988076743454,1.7902402535490929,1.0
5496,9.334303046113035,1.7959621969350605,1.0
5526,8.149146363184128,2.0415117359140686,1.0
5556,9.154146996656488,1.7126692589009689,1.0
5586,8.218644594309895,3.500919772254989,1.0
5616,7.869721478878411,3.253695370835226,1.0
5646,9.15663719722959,2.101606870389831,1.0
5676,7.204836444735498,3.287068640428359,1.0
5706,8.147642154179083,2.127491292110371,1.0
5736,8.617353511560545,2.1490408843669826,1.0
5766,9.436802259846448,2.2900537759268125,1.0
5796,8.651273356041171,1.858538208829222,1.0
5826,7.958767434243851,2.6746054024681207,1.0
5856,9.845148499009477,2.240557514680702,1.0
5886,7.207922778415582,2.950774681678443,1.0
5916,7.528431468476918,2.913202293787789,1.0
5946,9.407708361232848,1.8957597133324795,1.0
5976,9.817923335590462,1.8710442340170192,1.0
6006,8.093234688629966,3.4864710715890084,1.0
6036,10.225665410389587,1.4662956202218818,1.0
6066,9.150096260960428,2.272850772377442,1.0
6096,7.973469481815674,2.2894024484967965,1.0
6126,9.379308443079806,2.0577066156253476,1.0
6156,7.3201362105072505,2.6393543596421694,1.0
6186,8.090873446724066,2.8085755892175164,1.0
6216,8.813186813224624,1.9648551877115175,1.0
6246,10.111532737552066,1.8699411384002123,1.0
6276,8.113502754347586,2.7693972173817873,1.0
6306,8.370181492219709,2.3802972979288888,1.0
6336,9.547150795702544,1.4060613521204453,1.0
6366,7.9562882927775105,2.5212065236640284,1.0
6396,10.598800259435444,2.1775618992721113,1.0
6426,8.941271346242443,2.2359602347784695,1.0
6456,8.7047203611572,2.0394982656062632,1.0
6486,8.82841752453355,2.866624722677697,1.0
6516,8.77742440456118,2.3017820000181675,1.0
6546,9.029168672233647,1.7559357155535327,1.0
6576,8.927317536126717,2.5415430632836986,1.0
6606,9.75166105765158,1.3431258058602085,1.0
6636,8.42277108148652,2.3547180402235655,1.0
6666,6.943402442275535,2.7718815100852496,1.0
6696,9.12993988272338,1.4387551070234534,1.0
6726,9.06910463482626,2.7685408260706708,1.0
6756,9.452521480852491,1.3244039199258764,1.0
6786,8.30806098802905,2.4729473323412003,1.0
6816,9.15635630539875,1.8601735458686035,1.0
6846,8.080391283067232,2.826179378911021,1.0
6876,8.824999904443105,2.028404749190466,1.0
6906,9.38201014115054,1.6572531901646153,1.0
6936,9.273753389424993,2.588156621200862,1.0
6966,7.665256610963925,2.7093525778681085,1.0
6996,6.851495020115709,2.8014549677486698,1.0
7026,8.911886798546645,1.8258788422280459,1.0
7056,8.823897026531965,2.284218442388941,1.0
7086,9.584060755342085,1.4001777077239053,1.0
7116,10.251925390671298,2.1654457591751584,1.0
7146,9.956809339128803,2.1049082444844935,1.0
7176,8.268849339621868,2.5384942279915985,1.0
7206,8.20684385693488,2.36187567580371,1.0
7236,7.2818021166774445,2.3415523100199436,1.0
7266,9.291719849262561,2.494517503938351,1.0
7296,8.616298570531555,1.9607748215009828,1.0
7326,8.79651601791794,2.4666690218184963,1.0
7356,8.697363494633588,1.915919530928922,1.0
7386,7.561347704159555,2.762454962166258,1.0
7416,7.995682101068906,1.9872060858621488,1.0
7446,7.972683077386413,1.7975724554679156,1.0
7476,8.726340856273138,2.114935374019903,1.0
7506,8.562414037708148,2.12785083184514,1.0
7536,7.871973351635618,2.0588396085108447,1.0
7566,9.552770103964214,1.806082438633594,1.0
7596,10.42408291399664,1.3670702663243455,1.0
7626,10.683975576196168,1.7401164948826329,1.0
7656,6.522880160255759,3.493612740903456,1.0
7686,8.33209082416897,2.151384552898391,1.0
7716,8.70334088424956,2.6804781874671075,1.0
7746,9.273409550855964,1.9911176788420588,1.0
7776,9.144121137522209,1.794379704735788,1.0
7806,8.72643440284214,1.8332416238773985,1.0
7836,7.327495775855581,2.6491242384543274,1.0
7866,8.577337116727792,2.5943114449855362,1.0
7896,9.57898522629997,1.1938022974126827,1.0
7926,7.863124123447967,2.176176894054184,1.0
7956,9.850851678800026,2.483201870563378,1.0
7986,8.831480160871676,1.788382210448335,1.0
8016,8.061466511773029,2.918779280296391,1.0
8046,8.993634541337041,1.2846865808783239,1.0
8076,9.137965003140877,2.643537711717318,1.0
8106,8.93634482169419,2.4339468323518827,1.0
8136,7.391986940704637,2.6994642712960695,1.0
8166,8.77316997712155,2.921978007401643,1.0
8196,8.842600132676472,1.9674009581252176,1.0
8226,7.9516837926217905,1.9751652956533834,1.0
8256,7.025231342424284,2.2063600302186495,1.0
8286,8.12040909518339,2.6029165361428985,1.0
8316,6.557432527450151,3.0537365526879223,1.0
8346,8.23329575522963,1.9585451447375937,1.0
8376,7.3908020819535905,2.6021127052157413,1.0
8406,9.270846315292244,2.2892426688883023,1.0
8436,9.783871859051327,1.7171655845135572,1.0
