,SI,SD,TSS
7,9.748047775756909,1.850621431692465,1.0
37,6.516722037866344,2.66666449280396,1.0
67,7.8935431819545,2.7814976514812813,1.0
97,7.6846334895412305,2.2791814678965503,1.0
127,8.079982772486373,2.2511932710803224,1.0
157,6.167050012628823,2.8007584563389196,1.0
187,8.450904510605675,1.8256121823175884,1.0
217,7.809785049588027,2.4343867960477237,1.0
247,9.33048246500632,3.166281484983415,1.0
277,8.637059213706777,1.8970075332290273,1.0
307,7.775025245277553,2.544822421594811,1.0
337,7.86081808533475,2.411695497100728,1.0
367,8.061630951669853,2.4816243736444736,1.0
397,9.981380640837829,2.239317937428521,1.0
427,7.434106902401987,2.7017227165293614,1.0
457,8.147105188440218,2.55035077054928,1.0
487,9.077383529802711,2.28881739544715,1.0
517,7.9559319487423155,2.849617768577226,1.0
547,6.820386292323625,2.4171291675045214,1.0
577,8.42265617881248,2.2857468097687534,1.0
607,7.267682696431421,3.0730324372868196,1.0
637,8.920983683531365,2.4134555764850854,1.0
667,8.395995926873242,2.7766556373179325,1.0
697,7.379200119091479,2.87696773170453,1.0
727,6.8982575730450035,2.665440324767043,1.0
757,8.19891995688264,2.57561750230974,1.0
787,8.474904446991633,2.549162742348781,1.0
817,8.243997147985981,2.5727806698057267,1.0
847,8.823938054332395,2.909708012426363,1.0
877,8.96576879922461,2.311015051535935,1.0
907,8.203068010760163,1.787259579897148,1.0
937,8.819164100809063,1.377977092772938,1.0
967,8.791213823082389,2.4661267721388174,1.0
997,7.649832713790619,2.606977911173057,1.0
1027,8.391196266892665,2.4271431053965156,1.0
1057,7.690405644296033,2.712668599051487,1.0
1087,7.89368391224805,2.6118683897844917,1.0
1117,7.692868492248499,2.6927997035841953,1.0
1147,7.6297396869539,3.200495736814789,1.0
1177,7.933855957966554,2.098626644578846,1.0
1207,8.314360681111012,2.295566990986897,1.0
1237,8.168868968653673,2.549012949141767,1.0
1267,8.651075722711965,1.912594743205811,1.0
1297,8.254869239312091,2.1205963190844703,1.0
1327,8.423811242263978,2.4649327923400794,1.0
