,SI,SD,TSS
8,5.502353499417044,1.3596382135191218,1.0
38,4.321706525048203,2.160859455328905,1.0
68,4.325867031143776,1.911272615109963,1.0
98,5.504407810741536,1.8760379383468164,1.0
128,5.2408551353807376,1.4584913988736565,1.0
158,5.434158428357701,1.6204518296411992,1.0
188,4.478035734477946,2.1392351440401054,1.0
218,5.079623621507561,2.2278801097760033,1.0
248,4.710805972151967,1.8982516215396958,1.0
278,3.959320945650847,2.069650042213918,1.0
308,5.633401215956876,1.6941570538053772,1.0
338,5.050133201886304,1.7294164228760254,1.0
368,4.977784944058167,1.2706169878356812,1.0
398,6.170682432613012,1.1783775697877377,1.0
428,4.2087391151374245,1.6994772628920813,1.0
458,5.296170475839376,1.5037924579796753,1.0
488,5.052225220630108,1.8984071941250558,1.0
518,4.627621823374935,2.085636508204861,1.0
548,5.544107287591159,1.8249021296824277,1.0
578,3.974696382466128,2.1153903631818634,1.0
608,4.909702352283257,1.8801773113492852,1.0
638,4.510995062380269,1.6384220492195531,1.0
668,4.268861334110702,1.920255248020709,1.0
698,5.4606492057555,1.8237378632531671,1.0
728,6.03888969146492,2.1642189010557975,1.0
758,5.689473564586766,1.7355520543911889,1.0
788,4.272538501229861,1.404077911168589,1.0
818,4.935565154442845,1.9305470295710236,1.0
848,5.370089832497082,1.9460302170320294,1.0
878,4.091743402336373,1.8406307635752706,1.0
908,5.650157733825933,1.7001493972196762,1.0
938,6.16442341746466,1.6858371327687136,1.0
968,5.570764948847388,1.847419301893156,1.0
998,4.983869204826497,1.833744815825554,1.0
1028,3.671876271527651,1.9685493161761896,1.0
1058,5.422010843664687,1.8618638939463612,1.0
1088,3.7206196822675945,1.57027251768866,1.0
1118,4.623569442664413,2.1521517911649677,1.0
1148,3.3703223896012746,2.209104261137384,1.0
1178,3.7068392081845567,2.1757084517476604,1.0
1208,4.730163007527421,1.9399251664739978,1.0
1238,4.852618234454555,1.9051537690974862,1.0
1268,4.233644405674383,2.3887785808628093,1.0
1298,5.328767366371053,1.4269863573467114,1.0
1328,4.8451863035388705,2.0239821311443533,1.0
1358,5.012610023131982,1.8454010914433847,1.0
1388,4.340300050289577,1.5591372668074956,1.0
1418,5.249518245979415,1.071193290887089,1.0
1448,4.272067236631004,1.6121674427456203,1.0
1478,4.421938658481746,1.926703780162847,1.0
1508,4.901664778921053,1.907196021306281,1.0
1538,5.8294054918238025,1.6218420034933354,1.0
1568,3.996164198745572,2.043329509599639,1.0
1598,5.265324065197314,1.874792746410537,1.0
1628,4.206042711080393,1.8102514438342345,1.0
1658,4.493517192733402,1.9065198856070071,1.0
1688,5.222731461477917,2.1473144528044585,1.0
1718,4.949907081311226,1.5675051811898426,1.0
1748,5.928407502023286,1.6175474878154708,1.0
1778,5.162000089191652,1.8366141260604039,1.0
1808,5.064490047326387,1.5875321599505148,1.0
1838,4.218332947778048,1.8221025558176547,1.0
1868,4.63291101145873,2.054497645123711,1.0
1898,4.644890456336842,1.911668679045818,1.0
1928,4.641978215168872,1.8690398215689978,1.0
1958,4.37831097699559,1.6971012516729829,1.0
1988,5.391544488667825,2.170615571793207,1.0
2018,5.203941576119674,1.7004963569617562,1.0
2048,4.260345326584517,1.6564493805939355,1.0
2078,5.406262807898544,1.6926772206469742,1.0
2108,4.563379598562045,1.7690094492563324,1.0
2138,4.733795607265545,1.9726153487679017,1.0
2168,5.093018018434634,1.4565813953961932,1.0
2198,3.9790393651397267,1.767064776981262,1.0
2228,5.405116228734937,1.8664334970897751,1.0
2258,3.5962513814227837,2.0457324534268313,1.0
2288,4.7121697735224926,2.0901948333498286,1.0
2318,4.794379307532068,1.6713827212063632,1.0
2348,5.189341681539207,1.6273476361261727,1.0
2378,4.415095934785959,1.8313018080234582,1.0
2408,5.299973225293209,1.7677230879734367,1.0
