,SI,SD,TSS
11,6.671897229121049,1.531640669706801,1.0
41,4.325802817717395,2.442056554593328,1.0
71,4.380482352645167,2.046943522165034,1.0
101,5.334151393691334,1.9072620126559834,1.0
131,4.883272127576127,1.8383018055845703,1.0
161,4.356175283887898,2.271910465485858,1.0
191,4.2001296717128325,1.9541385088257224,1.0
221,4.544864230432608,1.8052637325407823,1.0
251,4.849202060228785,1.9765993314039043,1.0
281,5.253121919812734,1.521763616120006,1.0
311,4.418243630080625,2.1023190268758003,1.0
341,4.953026897930383,2.463244133346351,1.0
371,4.3872941168095485,1.825912311838278,1.0
401,4.559321544825652,1.3256588578523245,1.0
431,4.772265863246435,2.6854222479557586,1.0
461,5.114586118580345,1.7500735789473958,1.0
491,3.9295880293452936,2.4280211765112685,1.0
521,4.229005678501693,2.3468488790535713,1.0
551,4.24802511918681,2.364423779951785,1.0
581,5.294442930238719,1.8492508275426416,1.0
611,3.7598177134073554,2.0468355836533827,1.0
641,4.228764794383145,1.700353766497113,1.0
671,4.471804607429922,2.3076594438323146,1.0
701,4.552240839970861,2.268528499462869,1.0
731,4.387072619364487,2.251048545955078,1.0
761,5.254190522652368,2.3295523424985323,1.0
791,4.097269066530661,1.9277187782463812,1.0
821,4.693158484401177,2.0185613356530494,1.0
851,5.08829607895791,1.6790405534798096,1.0
881,5.033403237846997,1.7068648285919337,1.0
911,4.355568080158089,2.475421445141978,1.0
941,4.035148565683179,1.7729157010744174,1.0
971,4.092223425060742,1.95602770419346,1.0
1001,5.113978235792949,1.8641228510488113,1.0
1031,4.293982246779208,2.3944007160580294,1.0
1061,4.96426107818011,2.688259884125481,1.0
1091,4.603665959905996,1.9834604421327462,1.0
1121,5.092500527678444,1.981943332918322,1.0
1151,5.001254382023661,2.211855600689986,1.0
1181,5.306071396760786,2.388910730258599,1.0
1211,4.649220155333945,1.822170388923549,1.0
1241,4.886987871112308,2.3165388485291345,1.0
1271,4.908029139880885,2.251614322494905,1.0
1301,3.8960271570746623,2.2332045056285255,1.0
1331,5.164962104722287,2.074829271734433,1.0
1361,4.279248589224634,1.9867078742428894,1.0
1391,4.761197318554927,2.0519408604209386,1.0
1421,4.231251673313505,2.02019741773806,1.0
1451,4.052944812109183,2.151864766417769,1.0
1481,4.5011679661246164,2.5672567108747155,1.0
1511,5.446797400185267,2.1281226873553702,1.0
1541,4.375207745091331,2.0101195814343664,1.0
1571,4.438176958149337,2.196004305918981,1.0
1601,5.202041708620705,2.3515174118572344,1.0
1631,4.015883905963082,1.735901819990923,1.0
1661,4.112308396145857,2.130944665635776,1.0
1691,4.255135099831142,2.4869598193086344,1.0
1721,4.534725424402255,1.7192714682233925,1.0
1751,4.73707536533713,1.8771041124636947,1.0
1781,4.796792772314679,1.5598933754585973,1.0
1811,3.8875512136032127,1.5055180047525647,1.0
1841,4.97614459434775,1.3964200955148955,1.0
1871,3.0838389695843715,2.2342900024007535,1.0
1901,5.185511456104319,1.679501388724322,1.0
1931,4.5916098201940025,1.6109581320172388,1.0
1961,5.209371293954714,2.1888650310910283,1.0
1991,4.599728569479781,2.111454043434112,1.0
2021,4.450281025408497,2.0066287447989297,1.0
2051,4.80633484847197,2.016013959354438,1.0
2081,4.462466618264514,1.8644082007373015,1.0
2111,4.451194516207933,2.1659343316936823,1.0
2141,5.258128711699663,2.176198209502434,1.0
2171,4.420233554705359,1.824815007972777,1.0
2201,4.556535024836527,1.8756279805700111,1.0
2231,4.495190448365965,1.9662484264542228,1.0
2261,4.8307061390569,1.7133471472530433,1.0
2291,4.994356907706228,2.5035636369017595,1.0
2321,5.104164163164917,1.9725087624923932,1.0
2351,4.3024340882412355,2.186058277652989,1.0
2381,5.90000596928129,1.0651701396936768,1.0
2411,4.754677267926308,1.672250895195191,1.0
2441,4.801837694763067,1.7356972346525026,1.0
2471,4.813472658911254,1.7172017367435937,1.0
2501,3.9475714206705046,2.0093078245264664,1.0
2531,4.814900433442528,2.101904369616764,1.0
2561,4.514569866113447,1.6285589320503282,1.0
2591,4.356377290428966,2.034584695245588,1.0
2621,4.61122743022372,1.921958071017348,1.0
2651,3.5874774933256997,2.217712140589239,1.0
2681,4.391755983216869,2.025525281015755,1.0
2711,5.194535924954088,1.9408625665058714,1.0
2741,4.901012857734076,2.796863954317206,1.0
2771,4.289481231655805,1.8144709453271786,1.0
2801,4.4480626398822745,2.005028146403551,1.0
2831,4.1031717001429096,2.030418551738584,1.0
2861,3.8824810566879866,2.006064774288737,1.0
2891,4.843034896434594,2.195504252901155,1.0
2921,4.567968677073285,1.8567897121173713,1.0
2951,4.766549149401848,2.302768927505354,1.0
2981,3.4585070879643776,2.149221030744437,1.0
3011,4.48580895832265,2.005888654411538,1.0
3041,3.921604315811035,1.6850689184598011,1.0
3071,4.80626373250473,1.1063746415580997,1.0
3101,3.402800102158631,2.0124118288423607,1.0
3131,4.146345437654708,2.0351821565924344,1.0
3161,4.516882570698468,2.3862578777358503,1.0
3191,4.697913697015983,1.2933464174287364,1.0
3221,5.34778313417001,2.048072580787338,1.0
3251,5.062046072428338,1.3239540253799822,1.0
3281,4.122492551675053,2.5161634609631616,1.0
3311,4.179718711033428,2.4921667206517353,1.0
3341,4.398863578916875,1.8227786904117729,1.0
3371,4.537321953517007,2.346625171111979,1.0
3401,3.7108030317663676,2.106625401673981,1.0
3431,4.589084535361496,2.340202563405003,1.0
3461,4.327560994830635,1.6136711300935787,1.0
3491,4.4080715772395545,1.5968307368938708,1.0
3521,4.180066163218658,2.1100407304817157,1.0
3551,3.495837770864022,1.9637634233064132,1.0
3581,4.533726825220306,2.0260887454752425,1.0
3611,4.352408143402713,1.7653843808690413,1.0
3641,4.270388852810317,1.7863122149816357,1.0
3671,4.986560942025414,1.7344181990715308,1.0
3701,4.398980170495168,2.2250628922049867,1.0
3731,4.283763236291771,2.075519217418192,1.0
3761,4.752333321346009,2.5030274110751987,1.0
3791,4.772859680076932,1.8966138585133103,1.0
3821,4.535859408588061,2.057292332930395,1.0
3851,5.026791608403775,2.6402667663408654,1.0
3881,3.5102394620816852,2.2074187523253204,1.0
3911,4.566236741712753,1.945259465613673,1.0
3941,4.3252673453225094,2.3202327707222685,1.0
3971,3.9925473744931335,2.2636343797170273,1.0
4001,4.2996451427741755,1.5647406537391333,1.0
4031,4.089093293298588,2.2160466647895656,1.0
4061,5.008404664316691,1.8941877184363505,1.0
4091,5.3363531792114225,1.919276978111453,1.0
4121,4.518693961584097,1.7641972825638057,1.0
4151,5.2203093372111775,1.579189995392541,1.0
4181,4.870082205282601,1.936422725724095,1.0
4211,4.604228041205986,2.0615779319585283,1.0
4241,4.710701483300666,1.9309810083086503,1.0
4271,5.033865236171097,1.8961813939846166,1.0
4301,4.533791532747947,1.821128755966066,1.0
4331,5.813444575130512,1.5590878754984727,1.0
4361,4.812998246340029,2.0622508901275096,1.0
4391,4.520490086882238,2.3498913156364183,1.0
4421,5.430499827778564,1.5086936408601976,1.0
4451,4.882841254319737,2.1109050347635683,1.0
4481,5.249825197947667,1.9641889926728775,1.0
4511,3.925969270503838,1.664033144857383,1.0
4541,4.558559742254516,2.184627328941756,1.0
4571,4.546313380817121,1.348061666829108,1.0
4601,4.355423218642826,2.4717100292570873,1.0
4631,4.020353094450179,1.9194958096923749,1.0
4661,3.819697673774516,1.7123220312517702,1.0
4691,4.722731580675181,1.9731755972197398,1.0
4721,5.437256709205914,2.120059288584096,1.0
4751,4.670599394206154,1.906367174546402,1.0
4781,5.5215326030623375,1.820102689762817,1.0
4811,5.198345997597927,2.367951315717376,1.0
4841,4.4955733277440055,2.5124900279545326,1.0
4871,4.787353469145125,2.515977934395368,1.0
4901,5.374845112818249,1.7954287579605264,1.0
4931,4.091498160999446,1.9352227431075724,1.0
4961,4.400795305235118,1.9803422124493884,1.0
4991,4.542355569521626,2.006338269805894,1.0
5021,4.156037048444781,1.9823604693819226,1.0
5051,4.239757672611667,2.5544461619736776,1.0
5081,4.272635693624287,1.5217717440459788,1.0
5111,3.91738625598619,2.346980205831151,1.0
5141,4.873445311234341,1.843834816910613,1.0
5171,5.295257386716546,1.979024502604203,1.0
5201,4.929030873306082,2.409937329667265,1.0
5231,4.3000416023987365,1.8068870809825177,1.0
5261,4.704115365190542,2.1671743951364024,1.0
5291,4.7868204611176886,1.9060900091945336,1.0
5321,4.91428034810495,2.201260673220611,1.0
5351,4.184852329219161,2.084549920385522,1.0
5381,5.360643032602923,1.7278470426406989,1.0
5411,4.851487696047819,1.9700888030484676,1.0
5441,3.8209557076774234,2.388285987872344,1.0
5471,4.906285114915096,1.8360890137084909,1.0
5501,5.109339480806077,1.756686820275881,1.0
5531,4.680868744125112,1.6157158780072067,1.0
5561,4.762188030715029,1.737257057665641,1.0
5591,4.524641129023035,1.4808557378351495,1.0
5621,5.2633191825928884,2.0269276147677577,1.0
5651,4.861120203951516,1.7045981180262062,1.0
5681,5.601845972629608,1.8974958535621653,1.0
5711,4.237907369765747,2.386846405152028,1.0
5741,4.19415215080648,2.2953823094989145,1.0
5771,5.486621556651989,1.8469160782968514,1.0
5801,5.258067965914837,1.958598289582691,1.0
5831,4.463096856176847,1.9496453580097914,1.0
5861,4.975145139916401,1.644417575504846,1.0
5891,5.06457692911452,2.4001249483294447,1.0
5921,4.281643327657581,2.4339569035620725,1.0
5951,4.828245534199468,2.377490407618836,1.0
5981,4.5018889822715416,2.2889355114041128,1.0
6011,5.12616521248349,2.3875510856382367,1.0
6041,4.994382077059138,1.843471874908416,1.0
6071,5.013598708477885,1.8566582718602016,1.0
6101,5.122104068968661,1.5620788139131518,1.0
6131,4.198884589766866,1.589698076562942,1.0
6161,4.891139462523277,2.4087810012928337,1.0
6191,4.550053230144972,2.567391490965114,1.0
6221,4.1507503151939495,2.1397880493385824,1.0
6251,4.408449560947793,1.7052964821035663,1.0
6281,4.2634183299295705,2.4268534585633414,1.0
6311,5.206808372399499,1.6896628502190254,1.0
6341,5.16298852885244,1.615896632526688,1.0
6371,4.313521690685317,1.7847444902330971,1.0
6401,4.918337283124497,1.7054999937827304,1.0
6431,3.594857180403558,1.8462958404441558,1.0
6461,4.114992934773377,2.162759292741899,1.0
6491,4.317645577884158,2.211366093383799,1.0
6521,4.770895944216335,2.1976340059517785,1.0
6551,5.3988160561536525,2.157617555162794,1.0
6581,3.7844457397892124,1.4299165765775537,1.0
6611,5.232944667560705,1.5417117143924557,1.0
6641,4.044367917362714,2.574920008945014,1.0
6671,5.224537994118756,1.5676803376777395,1.0
6701,5.441041831646695,2.3425923282333154,1.0
6731,5.304086345114654,2.282310146473549,1.0
6761,4.984051614570931,2.41348009889172,1.0
6791,4.667922982834845,2.16519394090053,1.0
6821,4.690525563163237,1.829676588375434,1.0
6851,4.513480606869309,2.0750697596998564,1.0
6881,4.618905720115071,2.285494336100338,1.0
6911,4.720555609175805,1.427759304982211,1.0
6941,5.12780713854574,1.9729870032309655,1.0
6971,4.289475117316659,2.1406698351458187,1.0
7001,4.657399055775412,1.4286349034470218,1.0
7031,4.822968206080126,1.7495895312163183,1.0
7061,4.492689754987456,1.7008700986143503,1.0
7091,4.364074336959184,1.6039851737583677,1.0
7121,4.175922508684054,2.081787611080137,1.0
7151,4.611270519504074,2.0338863845788167,1.0
7181,4.955258866731385,1.7185004789405398,1.0
7211,4.590893050066246,1.933869315998919,1.0
7241,4.4639586608800395,1.8415380539259225,1.0
7271,4.182728865902733,1.4881463473291965,1.0
7301,4.600992038050717,1.9303440006546013,1.0
7331,4.834327401641518,1.9724039950327061,1.0
7361,4.640545658194012,1.5849074955900273,1.0
7391,5.420958312568839,1.9598015454369437,1.0
7421,4.921555571449055,1.858875947032091,1.0
7451,3.7859817367243895,1.813928021585017,1.0
7481,4.5419232456693095,1.697742300180701,1.0
7511,4.51264940924731,2.1799226129411298,1.0
7541,4.307090787914434,1.8941336207695725,1.0
7571,3.9987103537370774,2.0774535469157347,1.0
7601,4.358232245910259,1.475128118408062,1.0
7631,4.094964237783808,1.8339511969384497,1.0
7661,3.577285037147819,2.1141675174518,1.0
7691,4.806560399613054,2.2447634714257285,1.0
7721,4.262815555140717,2.1106897824452733,1.0
7751,4.131073240460115,2.5032785285014625,1.0
7781,4.9435800302420105,1.7757161513870579,1.0
7811,4.56616909664692,2.0314689857182286,1.0
7841,4.246558630712598,2.1769021404653457,1.0
7871,4.72684958548172,1.5878942823806248,1.0
7901,3.4659684421379073,1.5493712722444548,1.0
7931,4.015765857122442,1.816980685939501,1.0
7961,4.755593555014904,2.2287376971368484,1.0
7991,4.1876842091051945,2.090408127989375,1.0
8021,4.669270023006194,2.240436689005079,1.0
8051,3.9593859920873573,1.7255726082373812,1.0
8081,4.551840881490835,1.893403952863977,1.0
8111,4.552115791113413,1.6893354074008322,1.0
8141,4.7263552360148795,2.310044792714352,1.0
8171,4.594958751137484,1.837902830788286,1.0
8201,4.322720990000733,1.5484782509851285,1.0
8231,5.006815389862621,1.4314172640133969,1.0
8261,3.784965845300284,1.4482173177625801,1.0
8291,5.495876810672493,1.7312020557934034,1.0
8321,4.843507072151738,2.515564321804467,1.0
8351,4.945806707395443,1.889602329484986,1.0
8381,4.112096969639553,1.9311237139606674,1.0
8411,4.6289814776451275,1.6370307261920276,1.0
8441,4.481838197705641,1.7953555702734967,1.0
8471,5.237501884059904,2.295196971530039,1.0
8501,4.62329381661067,1.7138113879838799,1.0
8531,4.954730496947933,1.3679598068907741,1.0
8561,4.563973790029316,1.8586827902892074,1.0
8591,4.9444624654409814,2.368976896339209,1.0
8621,5.131914813451933,2.073203539486403,1.0
8651,5.037998330599934,2.2610854275941636,1.0
8681,4.950716187245365,2.1519463146042446,1.0
8711,3.4339264800236378,1.3975245679412946,1.0
8741,3.889591927725698,1.8456489756061565,1.0
8771,3.826853885706922,1.7088320085412825,1.0
8801,3.54021535954049,2.13481768328964,1.0
8831,3.716844781215714,1.5575291094947572,1.0
8861,5.057107581443754,2.128680063537906,1.0
8891,5.133956535733305,1.8876089508843719,1.0
8921,5.358111289631136,1.8428462271104344,1.0
8951,4.05485491611611,1.9822449666253532,1.0
8981,5.035028703768747,2.1546147099364195,1.0
9011,4.891154957511574,1.7909476750475448,1.0
9041,4.849164304961148,1.7587672357951114,1.0
9071,4.3696661132507355,2.2440863941651656,1.0
9101,5.3726982677916935,1.94581301375907,1.0
9131,3.9103489478100553,2.5154271845193636,1.0
9161,4.695668187427478,1.3305189465401042,1.0
9191,4.707432402742958,1.7145103347315946,1.0
9221,4.866819872229024,1.5071533439643827,1.0
9251,4.229463797388364,1.9623732734752581,1.0
9281,4.976386083117173,1.813955830188373,1.0
9311,4.593731732033245,1.964519998528069,1.0
9341,4.710809676806449,1.9235440381281939,1.0
9371,4.8718989727307545,1.65533060944375,1.0
9401,3.9331804243031385,1.9932754384823277,1.0
9431,5.037283060571734,0.9688869867266529,1.0
9461,5.19472508125928,1.4078559815127467,1.0
9491,3.6813663170885658,1.6178973437880486,1.0
9521,4.4206579096518235,1.9233393011494295,1.0
9551,4.482161751516363,1.5521158988423693,1.0
9581,5.190620892143087,1.5418288584001383,1.0
9611,6.127101385237025,1.5448089416627153,1.0
9641,4.717033242352106,1.5705745606768131,1.0
9671,4.237969481992085,1.9057042292129787,1.0
9701,3.728196266835008,1.5809308312097585,1.0
9731,4.80339770012137,2.093136451127195,1.0
9761,4.541128106325636,1.635107974066574,1.0
9791,4.7297744974856135,2.4722120380881045,1.0
9821,5.229266403761165,1.6787190732973087,1.0
9851,4.751597830001776,2.1948566016576545,1.0
9881,4.697409707709921,2.137673480785771,1.0
9911,4.815842517937771,1.473049283204851,1.0
9941,5.509699053868155,1.6989118166651958,1.0
9971,4.1196718574915465,2.283046395122128,1.0
10001,4.231803795613823,1.6842556113277887,1.0
10031,3.8685604690239286,1.733356047955403,1.0
10061,4.859924028987788,2.3487314838992437,1.0
10091,4.48593148308919,1.9610421737833277,1.0
10121,5.122678299111658,1.4431520685958719,1.0
10151,4.1844770088939836,1.9824267773628848,1.0
10181,4.2669688506645365,1.9579415732313088,1.0
10211,3.8420357968734957,2.38567018095313,1.0
10241,2.9381638245687154,2.786946493486639,1.0
10271,5.016317218257845,1.5134160751591852,1.0
10301,4.4188246135783595,2.3338837218448956,1.0
10331,4.1883882482216395,1.911951790117341,1.0
10361,4.350342245759759,1.9657929351389867,1.0
10391,3.856972113900262,1.6195598490816765,1.0
10421,5.132082986461273,1.9491817287628905,1.0
10451,4.734536767497908,1.7214222054674158,1.0
10481,3.911259769527824,1.5735906305977823,1.0
10511,5.2975873657164465,1.5496659076711523,1.0
10541,4.620048558478542,2.0294746162823505,1.0
10571,5.1278328083633316,1.4424214692623858,1.0
10601,4.604110690477946,1.8651583658470008,1.0
10631,5.591840853230537,2.054858737911253,1.0
10661,4.240908627621113,2.2900932444557016,1.0
10691,4.258795903747018,2.156413270275682,1.0
10721,5.19543676280884,1.562974435324785,1.0
10751,4.376761821493479,1.2901973198604375,1.0
10781,4.634637016575446,1.6997823045797995,1.0
10811,5.357377222872514,1.6819098115164828,1.0
10841,4.481864352484392,2.1153648115987256,1.0
10871,3.9904120615457526,2.291277667205657,1.0
10901,4.54126817394274,1.7491962934697383,1.0
10931,4.603372261118156,2.3564379463757157,1.0
10961,5.454036483145396,1.7804824867982474,1.0
10991,3.5576753995865786,1.9853114705769492,1.0
11021,4.496343087578483,2.8064844648023852,1.0
11051,4.311150274773541,2.4499064163765656,1.0
11081,4.64371453189193,2.505987965306502,1.0
11111,4.402466453540504,1.5801642369871323,1.0
11141,4.370120890479764,1.9517070806471215,1.0
11171,4.387241998592757,2.038232151093237,1.0
11201,4.297964182547862,1.7418485411767863,1.0
11231,4.182242091399074,1.9029793182026664,1.0
11261,3.9247242320956106,2.2086969327959767,1.0
11291,3.3860197691148883,1.6934940401279261,1.0
11321,5.573768045012733,1.4492493609120414,1.0
11351,4.799581970185842,2.1763177082700147,1.0
11381,4.83240709489873,1.7088605719229568,1.0
11411,6.20027105080079,1.6482003773669887,1.0
11441,4.827522985891923,2.229629228567082,1.0
11471,4.766892903620093,1.9952191389969627,1.0
11501,4.2125148796809455,2.1168299753695234,1.0
11531,5.659920241764276,1.6512414120906802,1.0
11561,4.967102931867726,2.007951471586409,1.0
11591,4.2198997375439395,2.444442095076096,1.0
11621,4.008950806907637,1.9298194996249345,1.0
11651,4.385199374022182,2.215964959630082,1.0
11681,4.327706235316746,1.7437846813173918,1.0
11711,5.1019264157750674,1.85518881668738,1.0
11741,4.334157771090094,1.856484477566598,1.0
11771,4.019914953708149,1.7137599391281426,1.0
11801,4.337985092611012,2.3225106015001304,1.0
11831,4.891094779736903,2.3886202341444402,1.0
11861,5.38091683410799,1.9017867654077165,1.0
11891,4.616959447024778,1.2273470583828165,1.0
11921,5.208289490888384,2.0547537232879347,1.0
11951,4.661794695814797,2.494488528666783,1.0
11981,4.687533679696831,2.14711910045174,1.0
12011,4.8196471921751876,2.38727404179862,1.0
12041,4.167732271069746,2.4055764240227036,1.0
12071,4.0571899806711205,2.1328659378108927,1.0
12101,5.119233643006843,2.424794799502066,1.0
12131,4.994146274904553,1.9539253431714259,1.0
12161,4.756845809282451,1.8741523610533413,1.0
12191,4.991797899822396,1.6818077612852027,1.0
12221,4.325185391282164,2.319821335629029,1.0
12251,4.206509401785959,1.9001991750659888,1.0
12281,4.377410440139326,1.7281477339709033,1.0
12311,4.443196168172464,2.379159165096043,1.0
12341,4.251583644697006,1.5394281276737842,1.0
12371,5.180080724873687,1.5905280377469213,1.0
12401,5.033043185815853,1.9979606258241356,1.0
12431,3.1213773621299628,1.962974209524363,1.0
12461,4.555907918255084,2.4382803921750114,1.0
12491,4.906660636002929,1.6483568946942377,1.0
12521,4.0524740260610335,1.4953178121286768,1.0
12551,4.639954394525671,2.202798255958051,1.0
12581,4.950780954689758,1.5539442211419294,1.0
12611,5.359043096161068,1.7854706659568889,1.0
12641,4.500723969241262,2.161783800314183,1.0
12671,4.346713465443501,1.6409764749999063,1.0
12701,4.780811616787805,2.359917310954854,1.0
12731,4.3011814765471374,2.340874081852415,1.0
12761,5.096447296900996,2.441452895277917,1.0
12791,3.6676833593198794,2.062514736771248,1.0
12821,4.7791970961252765,1.5481134394209286,1.0
12851,4.482981642494754,2.339141503353044,1.0
12881,3.9804717099619906,1.7786508061755144,1.0
12911,4.199257256052292,2.0190457882665895,1.0
12941,5.348630589827926,1.6237271454014803,1.0
12971,4.616661918658129,1.9633779678335934,1.0
13001,4.463456634118213,1.4843648501621785,1.0
13031,3.792107436488681,2.0149947802067274,1.0
13061,5.153159399391164,1.7161052973043835,1.0
13091,4.617766247215172,2.4481346789258276,1.0
13121,5.612800432785176,1.5612786259504359,1.0
13151,4.108734824164841,2.5734137684567218,1.0
13181,4.932700252079967,1.869315271574399,1.0
13211,4.372199643820233,2.1246288872594916,1.0
13241,4.046631305321292,1.964348074026339,1.0
13271,4.783045472093764,1.648364438078356,1.0
13301,4.122319912902411,1.9714004544753152,1.0
