,SI,SD,TSS
7,6.8231437170661,1.2983240541829275,1.0
37,4.330920631626732,2.524795001877223,1.0
67,4.554692861846966,1.7985551134386093,1.0
97,5.606948174483893,1.8903076515084853,1.0
127,4.77531693622654,1.7281403245267877,1.0
157,4.326772164045677,2.2351000114370465,1.0
187,4.39250949048559,1.9155921467248624,1.0
217,4.390757468800491,1.8338397731414207,1.0
247,5.0547385763131905,1.9035130068974337,1.0
277,5.183246229423252,1.4105140941135643,1.0
307,4.537260681277126,2.0742532658896446,1.0
337,5.164140076332742,2.4020740967730823,1.0
367,4.335926948767079,1.8006826166376912,1.0
397,4.680426701926854,1.3008973330233087,1.0
427,4.639382451129295,2.5811955395873394,1.0
457,5.221191063644228,1.5731786392702558,1.0
487,3.921466001362678,2.4068794283063695,1.0
517,4.341596603072201,2.410956477189975,1.0
547,4.315966675479094,2.241376541433357,1.0
577,5.1745941408032445,2.0965359980875102,1.0
607,3.7216641130671277,2.1453939361224523,1.0
637,4.351723301258954,1.5386001184479463,1.0
667,4.5009809145879265,2.3620067923341006,1.0
697,4.59088142082906,2.1597516161762247,1.0
727,4.526717912368055,2.2853753298436628,1.0
757,5.322123722060962,2.292548613609211,1.0
787,3.6334069673622396,1.8782549078651598,1.0
817,4.7145150658353066,2.2216472230052378,1.0
847,5.395911289067325,1.4032443602888867,1.0
877,4.956213880971882,1.6438701955732264,1.0
907,4.373427295903509,2.453597760372077,1.0
937,4.337924923970597,1.6462073935771093,1.0
967,4.087984969211458,2.1218566056471384,1.0
997,5.162722576100885,1.976346300775409,1.0
1027,4.2134269184437905,2.429800003909434,1.0
1057,5.410263629292816,2.5142059280376667,1.0
1087,4.420836419333948,1.8778116590704188,1.0
1117,4.740502671067653,2.1078951416971883,1.0
1147,4.5189916457111154,2.3111702900850677,1.0
1177,4.954009242171687,2.2411772591709775,1.0
1207,4.786469885123244,1.852383740261727,1.0
1237,4.860809740961151,2.139187256436901,1.0
1267,4.899297647906661,2.1176653292025467,1.0
1297,4.013043765690299,2.1576597464877256,1.0
1327,5.042294659405088,2.168173322738747,1.0
1357,4.2265251335930225,2.036538542351431,1.0
1387,4.524370153206524,2.1142009361218483,1.0
1417,4.323813835193314,2.0249621282244408,1.0
1447,4.0169543400143795,2.2079198447645787,1.0
1477,4.50876387132613,2.417992015972032,1.0
1507,5.587388985859126,2.081508142267839,1.0
1537,4.364104823977215,2.0508403460908187,1.0
1567,4.5785241158464105,2.0489258366121326,1.0
1597,5.37821032143691,2.3091504756461316,1.0
1627,3.9811608888661567,1.996296590891081,1.0
1657,4.107763876525296,2.2939647415261937,1.0
1687,4.231305055543668,2.567343075171549,1.0
1717,4.81337997419665,1.5812550578241564,1.0
1747,5.011917073510693,1.7873211509558766,1.0
1777,4.762909236343435,1.4648123142505214,1.0
1807,3.9205512275044914,1.6790647389261282,1.0
1837,4.843356826231862,1.4752847833104978,1.0
1867,3.5020265718049757,2.2738540722946805,1.0
1897,5.115958516666215,1.729181047175044,1.0
1927,4.854477539089995,1.7239412396977527,1.0
1957,5.418145085578724,2.069803918165057,1.0
1987,4.754916989559434,2.0712734628105376,1.0
2017,4.315548105868259,1.8690492251633926,1.0
2047,4.757943704931311,1.955102791208826,1.0
2077,4.4269846258544385,1.5833573963389747,1.0
2107,4.476798033645721,2.0848300106944273,1.0
2137,5.146108993580677,2.1048594466865507,1.0
2167,4.5801762115735505,1.8212750826314859,1.0
2197,4.441991106392785,1.7911453715658474,1.0
2227,4.637132508141133,2.100348453965543,1.0
2257,4.77923366686192,1.7927035336473693,1.0
2287,4.919049385093988,2.4366917028713635,1.0
2317,4.910448314618791,1.940690014641396,1.0
2347,4.582870721584288,2.327003825458544,1.0
2377,5.94666461173173,1.084069767832097,1.0
2407,5.028154372815615,1.646380861202165,1.0
2437,4.893846420466561,1.46446277371347,1.0
2467,4.665788258228563,1.5835769823517012,1.0
2497,3.7744102338114582,2.048416961369652,1.0
2527,5.160068163891269,2.198475084317673,1.0
2557,4.249941474358493,1.6707332755892061,1.0
2587,4.468100728258715,1.8739037244854542,1.0
2617,4.699758775491517,2.024259537234994,1.0
2647,3.960736870261532,2.236985418779838,1.0
2677,4.187419232853329,2.116357617242352,1.0
2707,5.241351616300142,1.9610331323231833,1.0
2737,5.091177465896635,2.728736332533012,1.0
2767,4.467176487992267,1.9175231403712731,1.0
2797,4.434078471972572,2.262534667879304,1.0
2827,3.58685990756957,1.9398748641871018,1.0
2857,4.064853525470792,1.9020476562177648,1.0
2887,4.810117484361297,2.016467529059487,1.0
2917,4.544893404181961,1.766924479976282,1.0
2947,4.533216597674451,2.2794001404638164,1.0
2977,3.415233360570616,2.200676480478417,1.0
3007,4.6300339319178745,2.183856756952164,1.0
3037,3.8319469531782606,1.6659489907442988,1.0
3067,5.139136989158187,1.0590024959275726,1.0
3097,3.487359825402129,1.978489713719153,1.0
3127,4.032184737533156,2.0767032704955963,1.0
3157,4.678159019755838,2.3569591799210468,1.0
3187,4.681865771140989,1.3302693760116406,1.0
3217,4.978109789676834,2.0455965285228457,1.0
3247,5.038492075956325,1.327626852149942,1.0
3277,4.241707781814372,2.5418610843731546,1.0
3307,3.791595281320781,2.3209180278887818,1.0
3337,4.232300592352966,1.727329510305296,1.0
3367,4.531780894117373,2.372489677843866,1.0
3397,4.116738273259827,2.0596438744886982,1.0
3427,4.445551597240214,2.353630287422067,1.0
3457,4.498299190108683,1.6382187117459275,1.0
3487,4.348181354672054,1.5377503195114957,1.0
3517,4.230948914176329,2.0649052072613476,1.0
3547,4.0722238828106185,1.7925852281707337,1.0
3577,4.460400274398206,2.1601899903048762,1.0
3607,4.110481100484415,1.8269931224770453,1.0
3637,4.580293483664312,1.7854203675261802,1.0
3667,5.581933351182698,1.8459471209324407,1.0
3697,4.361646330352283,2.096396938448492,1.0
3727,4.351740680771194,2.0629043598130017,1.0
3757,4.879607430066992,2.4196209514809692,1.0
3787,4.942074722177677,1.8630958671616573,1.0
3817,4.482063802711884,2.176534472977199,1.0
3847,4.89870878376881,2.4123630435939445,1.0
3877,3.667550494839348,2.2039192776002157,1.0
3907,4.540310350798887,2.144391825837157,1.0
3937,4.545422446591569,2.232956233639042,1.0
3967,4.07833568427851,2.2229421038140114,1.0
3997,4.374227728416927,1.7126061890751871,1.0
4027,4.070542485162961,2.5020234296680504,1.0
4057,5.093591577589079,1.8837939855968922,1.0
4087,5.358151522200382,2.0356674041548874,1.0
4117,4.645634149662416,1.7374277578111228,1.0
4147,5.42547314015093,1.461849727080145,1.0
4177,5.129009534648755,2.0280111345926097,1.0
4207,4.677554117501082,1.9042324805536317,1.0
4237,4.797824581903343,1.8378631170284132,1.0
4267,5.091056276834878,1.9468246860855538,1.0
4297,4.347467616155093,1.8275871133979877,1.0
4327,5.735894438643964,1.5299242703548601,1.0
4357,4.752546595230798,2.1269803657934916,1.0
4387,4.577157207345486,2.1942037703367823,1.0
4417,5.398062185160094,1.55932610179503,1.0
4447,5.033332103436263,2.122533057835245,1.0
4477,5.169146273350605,2.0554044227532677,1.0
4507,3.7746001707298076,1.6747827029113596,1.0
4537,4.649279956443149,2.1475904242575914,1.0
4567,4.591641654759457,1.2815563789341171,1.0
4597,4.702860876455651,2.455829082647606,1.0
4627,4.263188785917986,2.00831684908123,1.0
4657,3.930765091791545,1.5874097807514467,1.0
4687,4.823217826309977,1.8698890997338873,1.0
4717,5.183024649797634,2.2761054685873656,1.0
4747,4.601539957223166,2.100407932348441,1.0
4777,5.477574344829306,1.7875536745879037,1.0
4807,5.316430855284125,2.3244279243190644,1.0
4837,4.659802905400661,2.486217685577436,1.0
4867,5.053667416411752,2.4814941941403137,1.0
4897,5.13622793096351,1.9753938583470136,1.0
4927,4.188036051063301,1.9847842360208978,1.0
4957,4.589837714279534,1.9247007661661906,1.0
4987,4.3507509260239345,2.014931780127292,1.0
5017,4.343005836735106,1.90937174083916,1.0
5047,4.158850274469798,2.566649521390443,1.0
5077,4.561904176479451,1.7472733523888921,1.0
5107,3.972779144945882,2.5192424071217543,1.0
5137,4.892276915533755,1.8392010300565522,1.0
5167,5.144255871195242,1.9729739813456613,1.0
5197,4.924943768234007,2.2409101932303273,1.0
5227,3.9607058382536335,2.015947375289401,1.0
5257,4.512048668626405,2.222942291267795,1.0
5287,4.978902804764525,1.9892956752210005,1.0
5317,5.1917684116556835,2.146629147742738,1.0
5347,3.6157123152726096,2.126013064194173,1.0
