,0,1,tss,new_tss
5393,-0.3624067362125099,0.0007275115333792692,1.0,1.0
25175,0.4750730401948528,-0.23921327687440047,0.0,0.0
19543,-0.6801258266927978,0.46597265945950894,0.0,1.0
15845,1.6688499472319547,0.2741441218294605,0.0,0.0
17207,2.1094188258187305,-0.0923761926029722,0.0,0.0
19137,-0.04127949933241336,-0.15493776720062272,0.0,1.0
20359,0.45562572895097364,-1.0210695802534278,0.0,1.0
12160,-0.49804199790468784,-0.1200812864316932,1.0,1.0
19457,1.5140969650143674,-0.28191175780917427,0.0,0.0
5014,0.02317910188794691,-0.24888973787881227,1.0,1.0
10769,-0.782146593101787,0.008664045208840893,1.0,1.0
2908,-0.8152208732187612,0.5892141159632631,1.0,1.0
2919,-0.9001663327479533,-0.08980471855120759,1.0,1.0
17463,0.6798476211098692,0.4238578861187944,0.0,0.0
14424,0.8027844692913431,-0.6795518624203927,0.0,0.0
2617,-0.5330392706734076,0.5103882455357661,1.0,1.0
10130,-0.6417011420889305,-0.11082048153333877,1.0,1.0
4907,-0.28717703873947675,-0.3980460104390779,1.0,1.0
10789,-0.8256192261969644,0.3425504282968961,1.0,1.0
20113,0.2695943080698816,0.145626609551575,0.0,0.0
5283,-0.9129363656080773,-0.20561820511888076,1.0,1.0
18389,-0.18555650179028838,0.3343466232012753,0.0,0.0
13047,1.1894505477029957,0.3890122055116175,0.0,0.0
4649,-0.8695657792246133,0.9313590315002188,1.0,1.0
14875,0.8767712792658958,0.0284020503398834,0.0,0.0
231,-0.2429217827839863,-0.6917089062399641,1.0,1.0
2214,-1.7099205990695012,-0.08908344414232287,1.0,1.0
7115,-0.5657720717603154,-0.02215981874146061,1.0,1.0
15799,-0.8720954107309291,-0.2573306965868689,0.0,1.0
19897,2.0353805553565634,-0.27530216465263296,0.0,0.0
9211,-0.40877546500718837,0.47543364982666914,1.0,1.0
20216,0.14406437953107676,0.3365502689075363,0.0,0.0
7878,0.6607977519897834,0.207162960429686,1.0,0.0
6402,-0.9737421846182588,-0.6322959206532262,1.0,1.0
21686,-0.4510040482524104,0.24807386928082917,0.0,1.0
17306,0.0029051818840665016,0.13797467595471236,0.0,0.0
1289,-0.40155819590085123,0.46994988102858953,1.0,1.0
21251,0.6422669650193432,0.0971818762975302,0.0,0.0
24257,-0.9295884893273837,0.5517303117390585,0.0,1.0
22626,-0.3594261322756325,0.11966165628021401,0.0,1.0
25365,-0.09118188832216355,0.0036172455084295643,0.0,1.0
11783,0.918882074177018,-0.0053283853949597825,1.0,0.0
2560,-0.12367843443127272,0.41801291675920016,1.0,0.0
15906,0.1769299569293373,0.61977504181395,0.0,0.0
15897,1.2837206965034693,0.09812960309770351,0.0,0.0
10350,0.04860429406929956,0.11691686988035414,1.0,0.0
12992,0.6428956651376784,0.11374235940942502,0.0,0.0
19271,-0.6634423978820828,-0.03012949267140658,0.0,1.0
10972,-1.8609412913524797,-0.25431796042039534,1.0,1.0
3745,1.5214390793611987,0.1476800782955388,1.0,0.0
23522,1.5659930679365246,-0.06885469901702194,0.0,0.0
15924,1.839747127360262,0.176263697821347,0.0,0.0
13410,0.4982522821341002,0.2712838166536044,0.0,0.0
13973,-0.594719120999284,-0.021045466193003914,0.0,1.0
13202,-1.6027119690489864,-0.047737812307813765,0.0,1.0
8275,-1.7797107059742623,0.3780764205271891,1.0,1.0
22340,-0.977688235846542,0.05171136530370833,0.0,1.0
9949,1.358833003972754,-0.2468924559940878,1.0,0.0
16695,-1.4944963926007526,0.17626404899427597,0.0,1.0
14949,0.14230748771075588,-0.6006397129877357,0.0,1.0
8838,-0.8473474036550902,0.1632473283909384,1.0,1.0
23815,-0.26192072254342563,-0.313352099054742,0.0,1.0
3456,-0.1483164316081337,0.37186577444473295,1.0,0.0
4970,-0.013353885640249906,-0.5567570348629327,1.0,1.0
15974,-0.34127041544350384,-0.002519638324028589,0.0,1.0
3069,1.059885108729965,-0.13186485099482478,1.0,0.0
20816,0.3000578934039769,0.6552349809054665,0.0,0.0
25516,0.18081469755635332,-0.5734422404374705,0.0,1.0
3128,-0.6305200525486476,-0.07669591633030037,1.0,1.0
2328,-2.301226752404203,-0.17056721722323662,1.0,1.0
23804,0.6434697352318646,-0.23664965462765378,0.0,0.0
9611,-1.9543481214249265,-0.20531521865625768,1.0,1.0
18457,0.09276878125610086,0.4933441141939955,0.0,0.0
15995,-2.0966500930980265,-0.32794538104316323,0.0,1.0
25452,-0.5122742924200758,0.284997671370662,0.0,1.0
4577,-0.07945487476137507,-0.327771066954003,1.0,1.0
13751,-0.13308043211100265,0.42486703981040974,0.0,0.0
24056,0.17026602827171586,-0.504741723130081,0.0,1.0
12952,0.7155661807801218,0.32499653323881994,0.0,0.0
21608,0.806684369845692,0.11003825283122126,0.0,0.0
8935,-1.6627200759351195,-0.1158768426333393,1.0,1.0
6189,-2.442770105070242,0.04214230648099817,1.0,1.0
17232,-0.8974840508396489,-0.38289572070747474,0.0,1.0
18021,-0.35881947033325295,0.1683373686577621,0.0,1.0
188,-0.7967479973658596,-0.2783351407473412,1.0,1.0
19733,-0.7133767438846763,-0.2651575073239102,0.0,1.0
23200,-0.9146925182671806,0.5476797339287046,0.0,1.0
18520,0.8670616895882967,-0.29498782324194195,0.0,0.0
13565,0.23695293078392715,-0.08362341136622188,0.0,0.0
23103,-0.7289880757042737,0.19920779433476085,0.0,1.0
5549,-0.9916966814681542,-0.34841724183372247,1.0,1.0
3561,-1.7464636645503882,0.16855974111704566,1.0,1.0
21273,1.042191437985508,0.25912874864517343,0.0,0.0
5118,0.11444405914130783,-0.2230878249398073,1.0,1.0
23782,-0.555689566573809,0.4098159447185815,0.0,1.0
1520,-0.47788649232129243,0.019863244226214164,1.0,1.0
13286,-0.9404779216843456,-0.19593316880038938,0.0,1.0
7146,-1.6970585836677812,0.09245052324606082,1.0,1.0
17854,2.0781998923314378,-0.23573705744913756,0.0,0.0
18995,0.2523012333462237,-0.6512991380177235,0.0,1.0
5104,-0.5973762070513587,0.009123441424853327,1.0,1.0
16506,-0.4075362682943765,-0.1155710643122123,0.0,1.0
24775,0.023559609856588747,0.18161146352373408,0.0,0.0
22403,0.23639760270890323,0.2538563137751529,0.0,0.0
18970,0.4491360813118491,0.22657404927089472,0.0,0.0
3075,-0.10131671053742425,-0.23967358288281426,1.0,1.0
15307,1.0414035329637945,-0.3408702927175005,0.0,0.0
11598,-0.3339205480995227,0.4677542500727877,1.0,1.0
21986,0.22425545118450768,0.314696198603919,0.0,0.0
24874,1.5249952582282134,0.281729648066269,0.0,0.0
9014,-0.5475980937620633,0.3826672906040822,1.0,1.0
9080,0.7825375110755259,0.8236619346790334,1.0,0.0
11866,0.051914545342238584,0.16314632451931102,1.0,0.0
11932,-0.18630233097399368,-0.5839889504590465,1.0,1.0
13192,0.4834200033985039,0.35154458601022165,0.0,0.0
18028,0.9270990137221493,0.3334954258413397,0.0,0.0
17462,0.9417791442557502,-1.1689087424084428,0.0,0.0
18533,-0.6612826227034497,0.418226778864875,0.0,1.0
7580,-1.365587547304322,-0.4806919153649918,1.0,1.0
10140,0.4366510306646351,0.11981434961796283,1.0,0.0
20961,0.2884862918169492,0.2176309337856375,0.0,0.0
15668,1.1696315471701038,0.19216923013383994,0.0,0.0
8628,-1.030150546630801,0.1823779622720192,1.0,1.0
21020,0.368609500413653,0.014600515934419895,0.0,0.0
14547,-1.5113205458144645,0.01623894309676631,0.0,1.0
16130,1.3675460447769037,0.4408460486270647,0.0,0.0
4511,0.3137104698376934,-0.21894915021536465,1.0,0.0
37,0.6820976214370518,0.034742771557868354,1.0,0.0
5883,0.7276433294236814,-0.3226795357438797,1.0,0.0
24100,0.09960622127864026,0.09168094660016637,0.0,0.0
6194,-0.753171415322348,-0.15457790257211687,1.0,1.0
10157,-1.252964166185353,-0.8867095224580597,1.0,1.0
11721,-2.1245652793613505,-0.08668396339744174,1.0,1.0
17290,0.7470130688707867,-0.2050842968325922,0.0,0.0
18717,0.793214254346127,0.7491039887814229,0.0,0.0
13005,1.3128818414430616,-0.22043480669471474,0.0,0.0
6823,-0.32554750954690476,-0.7573989836772642,1.0,1.0
6746,-0.9061280716045598,-0.05624415913066628,1.0,1.0
5041,0.7905386047967052,-0.3261199187520632,1.0,0.0
6797,-0.9162786387336659,-0.1396410165426813,1.0,1.0
25361,0.8690255662685691,-0.05155828914025131,0.0,0.0
19704,-0.23250599980521397,-0.07943088311330843,0.0,1.0
1247,0.2858283727274799,-0.11792006318437726,1.0,0.0
22866,-1.22441309945902,-0.32943886321094984,0.0,1.0
7244,-0.6285315190320274,-0.4749975363246523,1.0,1.0
22333,-0.30882559236862095,0.20853371171192786,0.0,1.0
13235,0.4111246329245994,-0.4047133053858232,0.0,0.0
13160,0.5130988314639296,0.380163686884508,0.0,0.0
7121,-1.2295637377454103,-0.752363336896366,1.0,1.0
5053,-0.7623519755878538,-0.24375892574992677,1.0,1.0
24182,0.9754898816508356,-0.054594882830005236,0.0,0.0
4122,-0.8991119616989864,0.2655964598742044,1.0,1.0
25019,0.08098893350621642,0.28391395654759877,0.0,0.0
8983,-1.4362799035394498,-0.15174535014187543,1.0,1.0
18359,1.2603433200667866,-0.6536191246470986,0.0,0.0
3782,-1.2713031052389272,-0.246923324790814,1.0,1.0
21144,0.295878218618872,0.6270851437951734,0.0,0.0
2507,-1.8150859092994118,0.3054865664704528,1.0,1.0
10376,0.03373307915781398,-0.7783356012036808,1.0,1.0
11059,-0.26790331574998355,-0.0032033644241287675,1.0,1.0
16996,0.3286233544971978,0.5817763563755316,0.0,0.0
10491,-0.34176408049134627,0.17676136326362304,1.0,1.0
4088,-0.3670669781459601,-0.1640063597654486,1.0,1.0
8429,2.0981488261261765,-0.09413678228523172,1.0,0.0
13736,-0.8753088094013429,0.4437691993036862,0.0,1.0
18829,-1.3440394827517608,-0.3354882622174289,0.0,1.0
24171,-0.15481584484465213,-0.2008899880154064,0.0,1.0
18514,1.2093305991309165,0.15908564984043166,0.0,0.0
2032,0.07635158766737099,0.01907959400890684,1.0,0.0
8476,0.20055592278906598,0.6748622115799988,1.0,0.0
4747,-0.16801903753370098,0.005274041557837222,1.0,1.0
21028,1.32620629005158,-0.33252382324283164,0.0,0.0
24519,1.3555331604002332,-0.13261880271428944,0.0,0.0
25122,1.8530131474354898,0.16091477469635693,0.0,0.0
17344,0.13132438730849405,-0.38140137267784224,0.0,1.0
21975,-0.9660072002024936,-0.29306952437003153,0.0,1.0
3322,0.5242614319848843,0.05812365743888896,1.0,0.0
5036,0.4786610169694507,-0.0613505719589045,1.0,0.0
5955,0.1735642263977166,0.2502148260418421,1.0,0.0
6987,0.24385293302874908,0.38176531388129714,1.0,0.0
5198,0.21162453614266746,-0.3116927339474204,1.0,0.0
9464,-0.6961974604966519,-0.3354402097109674,1.0,1.0
17241,0.907713666997284,-0.30544889271679776,0.0,0.0
12536,-0.8937018549197133,-0.06080998552975104,1.0,1.0
19480,-0.09224603630858795,-0.1356248127717367,0.0,1.0
7787,0.09608252107045054,-0.4660217157165386,1.0,1.0
3994,0.9366882463014027,0.7195105750486239,1.0,0.0
24035,1.5367154740521716,0.019734410931448336,0.0,0.0
3640,-0.5776095502120485,0.5356381457290127,1.0,1.0
20173,1.0387260460016492,0.5799646164082402,0.0,0.0
10713,-1.0246275920181651,-0.05906706233558107,1.0,1.0
20050,1.126224535696723,0.16746017207770858,0.0,0.0
24566,0.3975331205546311,0.7635515588495144,0.0,0.0
22793,1.4935779007071444,-0.27553877172913516,0.0,0.0
17545,-0.1285239414383424,0.5320395298004783,0.0,0.0
15474,0.20810940382488058,0.02581047828005326,0.0,0.0
20246,1.0661447234909012,0.164768287476439,0.0,0.0
5931,0.18125317602305605,0.025414749462833,1.0,0.0
16306,0.41272325428964995,-0.4005691486059403,0.0,0.0
23927,0.9821122570139916,0.4268231008119052,0.0,0.0
1495,-0.28257914253480027,-0.4758280351289251,1.0,1.0
22385,-1.2894774513009608,-0.7821335177637687,0.0,1.0
5506,0.387026770549374,0.21870153760844896,1.0,0.0
18596,-1.1061272911138271,0.049487217503564204,0.0,1.0
970,-1.5272159676446662,-0.10665614074779217,1.0,1.0
24017,0.7228568066617805,0.3330993468496241,0.0,0.0
3579,-0.41766307318999146,-0.4104027631385417,1.0,1.0
7824,-1.5601569496441274,0.37103598601669774,1.0,1.0
18010,0.592972561349323,-0.6865745975324146,0.0,0.0
20480,1.6810873188601108,-0.15668043633528683,0.0,0.0
19245,1.6416925217864093,0.18466486873895022,0.0,0.0
510,0.3441614776614222,0.9648530800139918,1.0,0.0
18547,0.34584215633448256,0.18303524202242694,0.0,0.0
19995,-0.7064936072419069,0.5179719322889017,0.0,1.0
