,0,1,tss,new_tss
5393,0.05625171946749471,0.03843797217571352,1.0,0.0
25175,0.4781617018257304,-0.38616556334491065,0.0,0.0
19543,-0.6089962979410292,0.4851433295484867,0.0,1.0
15845,1.4179460487863538,0.22451947698897037,0.0,0.0
17207,1.9026389773747592,-0.14064788731482727,0.0,0.0
19137,-0.02517681820154163,-0.005998406763056956,0.0,1.0
20359,0.5794353298139543,-0.9704432561347561,0.0,1.0
12160,-0.5814589612882136,-0.04353281206342041,1.0,1.0
19457,1.4912390044557076,-0.2845197322841126,0.0,0.0
5014,0.07583462612670594,-0.25724766902749086,1.0,1.0
10769,-0.6165715358607167,-0.1563828472710528,1.0,1.0
2908,-0.4821605563163194,0.5872862440176234,1.0,1.0
2919,-0.9754779420280486,-0.10955139945693201,1.0,1.0
17463,0.5853922800548345,0.46847938977854325,0.0,0.0
14424,0.8051021245870211,-0.7514613966824851,0.0,0.0
2617,-0.4673998257696681,0.2906745054288023,1.0,1.0
10130,-0.7739856435556378,-0.31577172506984474,1.0,1.0
4907,-0.14171872988925838,-0.40864958342942664,1.0,1.0
10789,-0.8740705789893206,0.41073272749523254,1.0,1.0
20113,0.20757619817482714,0.2359926693581163,0.0,0.0
5283,-0.8938818316446675,-0.20015993701867024,1.0,1.0
18389,-0.22539134780848058,0.314365928280278,0.0,1.0
13047,0.953410608190122,0.4614786863842534,0.0,0.0
4649,-0.9224993911901374,0.9624357316414616,1.0,1.0
14875,1.1766726392530624,0.05107243101436697,0.0,0.0
231,-0.15842762093926888,-0.6816688883665992,1.0,1.0
2214,-1.7298948813144894,-0.07832108883613557,1.0,1.0
7115,-0.4072761141879878,-0.07927852237389785,1.0,1.0
15799,-0.941485860563813,-0.17182260197867585,0.0,1.0
19897,1.7088040022785005,-0.2548763008205641,0.0,0.0
9211,-0.4379815279609415,0.5461991212235944,1.0,1.0
20216,-0.38363331151965135,0.3938167484030075,0.0,1.0
7878,0.5675604087498948,0.16472714146280854,1.0,0.0
6402,-1.0601669109393816,-0.7504382365969143,1.0,1.0
21686,-0.8583468173399939,0.10133470339513849,0.0,1.0
17306,-0.11330600287833274,0.05509751036695591,0.0,1.0
1289,-0.5493717048173736,0.4426903149633826,1.0,1.0
21251,0.5869539656712196,0.16297029210829952,0.0,0.0
24257,-1.0041654919426355,0.40123876288485416,0.0,1.0
22626,-0.19754212876350424,0.14788888946390208,0.0,1.0
25365,0.122159241678231,0.035071984909709454,0.0,0.0
11783,0.6585740755718416,-0.003440983521401452,1.0,0.0
2560,0.06718444207723448,0.4629891165847299,1.0,0.0
15906,0.253024126128499,0.6146043872952661,0.0,0.0
15897,1.2005201733443915,0.03730389893525684,0.0,0.0
10350,0.016712009897959373,-0.06503871412497006,1.0,1.0
12992,0.5729250618853272,0.0981013240825582,0.0,0.0
19271,-0.6535422048977312,-0.08167248420455359,0.0,1.0
10972,-1.7949441274801403,-0.17766441911588687,1.0,1.0
3745,1.8038584143808858,0.14578516613548853,1.0,0.0
23522,1.3293700262891754,-0.015354908751257194,0.0,0.0
15924,1.6692446454894199,0.3326874720059266,0.0,0.0
13410,0.048633336945780134,0.20718000312932813,0.0,0.0
13973,-0.797714088506871,-0.019510101252816506,0.0,1.0
13202,-1.7073389289473764,-0.012581191370069415,0.0,1.0
8275,-1.515865060438941,0.23510296775323206,1.0,1.0
22340,-0.9661136420230335,0.08842170674654391,0.0,1.0
9949,1.403135483035992,-0.2926131269452255,1.0,0.0
16695,-1.431819643902213,0.17048700092426974,0.0,1.0
14949,0.1432585394482674,-0.5576302511768486,0.0,1.0
8838,-0.7140740330152687,0.27110009306360894,1.0,1.0
23815,-0.04397858342790364,-0.28037928017751357,0.0,1.0
3456,-0.09972464595163935,0.449149888084996,1.0,0.0
4970,0.25360446264177783,-0.5569452142313649,1.0,1.0
15974,-0.41560327970314004,-0.06701908927299877,0.0,1.0
3069,1.2270974743435588,-0.10769404529921224,1.0,0.0
20816,0.37975973850716643,0.5720388668505736,0.0,0.0
25516,0.1306062146062225,-0.3885576919154529,0.0,1.0
3128,-0.4394002121026336,-0.05708982490112844,1.0,1.0
2328,-2.3247311887319086,-0.2911805779515715,1.0,1.0
23804,0.6403093449575696,-0.21680902996844656,0.0,0.0
9611,-1.8774554284633838,-0.21952082556980168,1.0,1.0
18457,0.13978957322696198,0.36847264233984206,0.0,0.0
15995,-1.7724741142329379,-0.2524510505994711,0.0,1.0
25452,-0.4044477733685029,0.30372066757617994,0.0,1.0
4577,-0.35639238158466074,-0.2867091336268145,1.0,1.0
13751,-0.22529524278160354,0.2858008550612679,0.0,1.0
24056,0.1329437763124044,-0.4718475846240946,0.0,1.0
