,0,1,tss,new_tss
5393,0.7685660047219027,-0.40996482889392827,1.0,1.0
25175,0.7076801167594136,-0.6818398311665441,0.0,1.0
19543,-1.1657239068594334,-0.1475724188492832,0.0,0.0
15845,-0.8422997370244315,-0.09534795417792384,0.0,0.0
17207,-1.5400714269456914,-0.2849569185820876,0.0,0.0
19137,1.162812591508233,-0.4771372997733594,0.0,1.0
20359,-0.3284277208766011,0.739861716359751,0.0,0.0
12160,1.5199856248543502,-0.35121021024667826,1.0,1.0
19457,0.24174001807293644,-0.0860350819920734,0.0,1.0
5014,1.0763999655414962,-0.6149269199389478,1.0,1.0
10769,0.7795104696505224,0.06589715839546083,1.0,1.0
2908,2.3573817917254716,0.4274694503771411,1.0,1.0
2919,2.331499952107307,-0.23138925562692378,1.0,1.0
17463,0.9225270515535575,0.39334799433047496,0.0,1.0
14424,0.3590276729889762,0.43832336394044197,0.0,0.0
2617,1.3536680556792404,-0.05746285307032914,1.0,1.0
10130,1.723242184184033,0.48351632746748047,1.0,1.0
4907,0.07387334634856016,-0.0827002150713863,1.0,1.0
10789,-0.6329308123312487,0.046039416406215276,1.0,0.0
20113,-0.3489027141314106,0.001969482233632807,0.0,0.0
5283,1.300741289426765,-0.014484268217884903,1.0,1.0
18389,0.8008784941615079,0.7144371919007854,0.0,1.0
13047,0.2580616954777477,0.21098931882580615,0.0,1.0
4649,0.3529995990401124,-0.030671811985278553,1.0,1.0
14875,-0.2528211773957242,1.4090030715377149,0.0,0.0
231,1.4447905782884223,0.614916597002473,1.0,1.0
2214,-0.3128570111433354,0.05316058510099934,1.0,0.0
7115,-0.6004678828622376,-0.5872805797806709,1.0,1.0
15799,-0.6794079465567752,-0.13401978938539935,0.0,0.0
19897,-2.3337059028953027,-0.8688347616400427,0.0,0.0
9211,0.20592392211705268,-0.6842375640615073,1.0,1.0
20216,-0.3971234025460444,-0.18706888074956263,0.0,0.0
7878,-1.324351668402168,-0.762452447525497,1.0,0.0
6402,-0.08585152260893679,-0.845027215048088,1.0,1.0
21686,-1.709420671954621,-0.7994163668597664,0.0,0.0
17306,-0.5864930224638693,0.10824158009161294,0.0,0.0
1289,0.5193869440577457,0.005669811019890871,1.0,1.0
21251,-0.13675106358303757,-0.5013491960142057,0.0,1.0
24257,1.1942709000127347,0.3684064342933494,0.0,1.0
22626,0.7587428250163428,-0.04323555416149868,0.0,1.0
25365,-0.25485646689148533,0.03419014694549583,0.0,0.0
11783,-1.1276001642106108,0.32083319119122455,1.0,0.0
2560,2.2290650561689573,-0.08494928849407325,1.0,1.0
15906,-0.984574478728962,0.42914745527121523,0.0,0.0
15897,-0.474436015718328,-0.18904530230659197,0.0,0.0
10350,0.4525690765635718,0.13813817210489487,1.0,1.0
12992,-0.3097203302309219,-0.2559904555669942,0.0,0.0
19271,-0.3542410788846365,-0.8778104857501849,0.0,1.0
10972,1.12908544500876,-0.3660209781268461,1.0,1.0
3745,-0.14644215551857784,0.32042355719550175,1.0,0.0
23522,0.07190635452441088,0.8680846017001416,0.0,0.0
15924,-1.1280223069093303,0.16116504642769705,0.0,0.0
13410,0.1342794923812057,0.1564996410382059,0.0,0.0
13973,-1.2058482650289288,-0.24351784503731747,0.0,0.0
13202,-1.1552259739555721,-0.07849619338051513,0.0,0.0
8275,-0.17978163504651304,0.27596163372231114,1.0,0.0
22340,0.527389705057344,0.015830650249888074,0.0,1.0
9949,-0.8997101818132497,0.2113522320428086,1.0,0.0
16695,0.4419024987119265,0.112968704461316,0.0,1.0
14949,-0.3323916800153852,0.4215742777451016,0.0,0.0
8838,1.6125125830074283,0.28615375755504463,1.0,1.0
23815,-0.31636912551679236,-0.12657312172788404,0.0,0.0
3456,0.5374976082674877,-0.9697950950309773,1.0,1.0
4970,0.1771421143999434,0.2612583645622318,1.0,0.0
15974,-0.172101097822903,-0.20608489759030274,0.0,1.0
3069,0.7471881959831109,-0.6112648341304402,1.0,1.0
20816,-0.31758558924571006,-0.12574726702609307,0.0,0.0
25516,0.0005893696763516284,-0.19293666199814605,0.0,1.0
3128,1.4451023051234808,0.0009543415948375958,1.0,1.0
2328,-0.06320524728173585,0.22558293149853118,1.0,0.0
23804,-0.3020469679806163,0.04512566674060175,0.0,0.0
9611,0.2344144545894648,-0.5418352683299517,1.0,1.0
18457,-0.22068519169798084,0.4231538851554595,0.0,0.0
15995,0.9363050612658341,-0.04236400362220566,0.0,1.0
25452,-0.10019212279022462,-0.31715241448387194,0.0,1.0
4577,0.43475499437748133,-0.10553454080363302,1.0,1.0
13751,-3.018893074771148,0.11511810717885605,0.0,0.0
24056,-0.07771213949867942,0.2047194532217068,0.0,0.0
12952,1.2287952954085448,0.13458329935037447,0.0,1.0
21608,-0.34756831088919315,0.01246681754537288,0.0,0.0
8935,0.2554306715418396,-0.10294897513602914,1.0,1.0
6189,0.3034177848754243,0.021053074743472608,1.0,1.0
17232,0.5145824329870866,0.7947121153546965,0.0,0.0
18021,-0.6305552437564945,0.23967756008517388,0.0,0.0
188,1.6930605502419405,0.07222966154146636,1.0,1.0
19733,-0.865412201796957,0.7146371548586565,0.0,0.0
23200,-0.598095221429403,0.07775146555097297,0.0,0.0
18520,-0.03985582352875944,-0.07447658490249415,0.0,1.0
13565,0.030954783662967257,0.04004636646011513,0.0,0.0
23103,0.04665508414874153,0.32718750018792925,0.0,0.0
5549,-0.2711010543796375,0.015524657377813007,1.0,0.0
3561,2.392806089113964,-0.4126037073145754,1.0,1.0
21273,-0.7476858041622382,0.26215846418206123,0.0,0.0
5118,1.109879906431619,0.3998967920681966,1.0,1.0
23782,-0.40302005785503586,0.3769117748709566,0.0,0.0
1520,1.2949993668326099,-0.03562446595720089,1.0,1.0
13286,0.07215243152483132,-0.25486742210222607,0.0,1.0
7146,-0.15180337295964025,-0.27452137396151804,1.0,1.0
17854,-0.5346772054359945,0.0915126984905792,0.0,0.0
18995,0.35519490969576323,0.02167615117992063,0.0,1.0
5104,1.2839409996845021,0.1185058988893767,1.0,1.0
16506,-0.8378673257050463,0.9799100028855312,0.0,0.0
24775,-0.48035404229543427,-0.02593095183005079,0.0,0.0
22403,-1.1232684023113155,0.5395651160583206,0.0,0.0
18970,-0.3035084590764444,-0.27105452039739686,0.0,0.0
3075,1.2372080867209951,-0.25792988790693683,1.0,1.0
15307,0.41864006090035516,-0.5228652983380349,0.0,1.0
11598,0.8025553239438524,0.20655995606187386,1.0,1.0
21986,-0.2640139626615288,0.28843971320982026,0.0,0.0
24874,-1.0197563379952126,0.37400160316443576,0.0,0.0
9014,-1.2023981429327752,-0.2624381991417402,1.0,0.0
9080,0.6055869831325695,0.42067286094952777,1.0,1.0
11866,0.3606923750226634,0.09836740186799792,1.0,1.0
11932,2.520298765827304,0.20538821388059877,1.0,1.0
13192,1.819783753245887,0.1564207673772068,0.0,1.0
18028,-0.8697388551925976,0.06008550220582032,0.0,0.0
17462,0.9965569324410045,0.17605179198263798,0.0,1.0
18533,0.1242435885418138,0.3011383783014091,0.0,0.0
7580,0.994385339553637,-0.38422186786437795,1.0,1.0
10140,-2.266450767504955,0.40593421989120304,1.0,0.0
20961,0.42626033447255857,-0.3918710455962474,0.0,1.0
15668,-1.1237008687788375,0.03541818766807681,0.0,0.0
8628,1.062077810185045,0.191820731755527,1.0,1.0
21020,-0.32290761042750094,-0.48735771671415706,0.0,1.0
14547,-0.5696987309738882,0.4624092601005979,0.0,0.0
16130,0.335690680041202,0.4068477200160259,0.0,0.0
4511,0.9387069510364939,-0.4052800091934924,1.0,1.0
37,-0.3431135751819848,-0.046373703138770386,1.0,0.0
5883,-1.0935683559977836,-0.6605941050088593,1.0,0.0
24100,-1.1776640507574454,0.07346803166197029,0.0,0.0
6194,-2.2393098334962196,0.13632675287436535,1.0,0.0
