,0,1,tss,new_tss
5393,-0.7344341082556448,0.30532619837798636,1.0,1.0
25175,-0.066936126398044,0.4719737485594713,0.0,1.0
19543,-0.9241875417595282,-0.32080353507913717,0.0,1.0
15845,0.8665738623843003,0.4732190285863067,0.0,0.0
17207,2.114847225423567,0.05660134121890636,0.0,0.0
19137,-0.05820168105491756,0.07871060736231472,0.0,1.0
20359,1.3487395640001045,-0.1878139858050486,0.0,0.0
12160,-2.693674313751103,0.14510971330641126,1.0,1.0
19457,0.21349634923316055,-0.004611560154532763,0.0,0.0
5014,-0.8375929984086888,0.5888108715207349,1.0,1.0
10769,-1.405995843320152,-0.6114946386922049,1.0,1.0
2908,-0.6217247727149827,-0.12900714463778715,1.0,1.0
2919,-0.15456824944218764,0.2948850612511521,1.0,1.0
17463,-0.8832232159142166,-0.2684224312384048,0.0,1.0
14424,0.030536250280818893,-0.319327496394774,0.0,0.0
2617,-1.183949077770441,-0.2429821809081336,1.0,1.0
10130,-1.0243136938662774,0.4238616257995049,1.0,1.0
4907,0.2266350939854209,-0.41571593128013923,1.0,0.0
10789,-0.7109747345630507,0.27544382438729115,1.0,1.0
20113,0.9808792439075238,0.3119956876086715,0.0,0.0
5283,-0.7980932589539276,-0.14251922744055243,1.0,1.0
18389,0.2832429823893693,-0.5087484550773044,0.0,0.0
13047,1.2699748138062665,0.08142100087703373,0.0,0.0
4649,-1.0210586186275146,-0.0036754618446997673,1.0,1.0
14875,0.16833077007125433,-0.9929493530918597,0.0,0.0
231,-1.6073820883245538,0.13385991206614373,1.0,1.0
2214,0.6314956679898754,-0.2038563476172336,1.0,0.0
7115,0.9114567276747961,0.3330556475340736,1.0,0.0
15799,-0.07020075268176972,0.30150765825624576,0.0,1.0
19897,1.4086035828420564,0.609278128222204,0.0,0.0
9211,-0.8523702574345773,0.5812172710040749,1.0,1.0
20216,0.7521327948725758,-0.23081304850830983,0.0,0.0
7878,1.2755494186720875,0.5886290944344212,1.0,0.0
6402,-0.06398892912025386,0.21719638680074574,1.0,1.0
21686,2.0172482881628415,0.10857287540582111,0.0,0.0
17306,1.4279754569893546,0.12971715271471337,0.0,0.0
1289,-0.9728335081727761,-0.23870854720468104,1.0,1.0
21251,1.224244310078647,0.45990485101432466,0.0,0.0
24257,-0.9232341174631558,-0.1502840062804916,0.0,1.0
22626,-0.5762448638740735,0.13845027198922719,0.0,1.0
25365,0.3544443196952854,-0.5350508092579621,0.0,0.0
11783,0.5983559826644677,-0.5292825880668257,1.0,0.0
2560,-1.1540533299797169,-0.15555934239080124,1.0,1.0
15906,0.5839476102406457,-0.4044814073156122,0.0,0.0
15897,1.18178918569617,0.27643998229459094,0.0,0.0
10350,0.32949507706760295,-0.3285646819371012,1.0,0.0
12992,1.5227742395918125,-0.0786447639000863,0.0,0.0
19271,-0.1788068116634887,0.5504969666513743,0.0,1.0
10972,-0.9551064453631037,0.8615665385870538,1.0,1.0
3745,0.7626045571068236,-0.05213204039488713,1.0,0.0
23522,-0.08857299259760318,-0.9600979880064706,0.0,0.0
15924,1.1406484537319252,-0.19015178604581667,0.0,0.0
13410,0.5317146514524531,0.2023199421668096,0.0,0.0
13973,1.5977723423947592,0.324039089021577,0.0,0.0
13202,1.2406081776202331,0.5592852261752767,0.0,0.0
8275,0.4092479488842218,-1.0532145726055298,1.0,0.0
22340,-0.5601525872183613,-0.0098684565707695,0.0,1.0
9949,0.90042668989271,-0.09457482112819002,1.0,0.0
16695,-0.27980903031612603,-0.28330785805780373,0.0,1.0
14949,0.7607040254209383,-0.47781719028115655,0.0,0.0
8838,-2.5961949803571263,-0.17439809357586267,1.0,1.0
23815,-0.052578514408452307,0.17625510527336144,0.0,1.0
3456,-1.352148546831182,0.8090652691074659,1.0,1.0
4970,-0.23522247404280922,-0.36349974852346617,1.0,1.0
15974,0.1773996352998201,0.283070249290839,0.0,0.0
3069,-0.026911152280439186,0.3758802568314729,1.0,1.0
20816,-0.32150109293832413,-0.5383462655354422,0.0,0.0
25516,-0.9004669768264455,0.4327474741293784,0.0,1.0
3128,-0.559581722910213,0.1837967875012698,1.0,1.0
2328,-0.9600291846382689,-0.4680470479855811,1.0,1.0
23804,-0.9119214220378241,-0.07769807438990703,0.0,1.0
9611,-0.6620604763157717,0.5629932431709739,1.0,1.0
18457,0.5192047251637558,-0.6463797582183375,0.0,0.0
15995,-1.120479765017203,-0.18579964634217644,0.0,1.0
25452,0.6651248192203028,-0.2019210747236938,0.0,0.0
4577,-1.6848135121924979,0.3992398450764155,1.0,1.0
13751,2.471759836004432,0.24132365484869525,0.0,0.0
24056,0.046608991338456876,-0.08543178674335049,0.0,0.0
12952,1.2882305003268868,0.05753879369140793,0.0,0.0
21608,-0.04198128481952515,-0.06045746306253019,0.0,0.0
8935,-0.13717990970493915,0.06289214624015449,1.0,1.0
6189,-0.24883833681083062,-0.08048083821954631,1.0,1.0
17232,-1.4888937110041371,-0.35479182618361865,0.0,1.0
18021,2.103732257107463,-0.03189274135365049,0.0,0.0
188,-1.3021045086847742,0.007986126549700785,1.0,1.0
19733,0.6877712033026507,-0.3760874057376666,0.0,0.0
23200,1.567224692452184,-0.09782817192429939,0.0,0.0
18520,0.4122302518879047,0.21148891266221978,0.0,0.0
13565,1.0989596718859742,0.3009969140944753,0.0,0.0
23103,0.16909007680827068,-0.3818201718913433,0.0,0.0
5549,0.41018821736666355,-0.43652097554389685,1.0,0.0
3561,-1.386894809850029,0.2214636925902244,1.0,1.0
21273,1.3211930788145667,0.352719642817903,0.0,0.0
5118,-1.2116515123264076,-0.5085159988338294,1.0,1.0
23782,-0.4112739660345156,-0.42582042184736646,0.0,1.0
1520,-0.39209797529187823,0.38465169425195433,1.0,1.0
13286,0.18566103661150593,-0.047620461377300145,0.0,0.0
7146,-1.6063700380746293,-0.10951059751998084,1.0,1.0
17854,0.4432192189424846,-0.00046075366339570577,0.0,0.0
18995,1.1983745872574696,-0.05414838387671319,0.0,0.0
5104,-0.4903701416607949,0.43009437857226895,1.0,1.0
16506,-0.5086893487229733,-0.2513978451859437,0.0,1.0
24775,0.27604636223839746,0.35550005251582717,0.0,0.0
22403,-0.114241527283758,-0.7394739829547807,0.0,0.0
18970,0.28818550702155876,-0.0770410604834559,0.0,0.0
3075,-0.5155400490134013,0.04149119168449394,1.0,1.0
15307,-0.054816954520955384,0.3976232319836554,0.0,1.0
11598,-1.4800840047589503,-0.13889328922801644,1.0,1.0
21986,-0.492461530083111,-0.15548361741531452,0.0,1.0
24874,0.4624102480764899,-0.237095504330538,0.0,0.0
9014,-0.19020767868798039,-0.1087517187579223,1.0,1.0
9080,-0.22185910415236945,-0.3076826731589954,1.0,1.0
11866,-1.701571009672351,-0.07603060667058802,1.0,1.0
11932,-1.477759916233617,0.4472632116316287,1.0,1.0
13192,0.27478182099010473,0.06534296061084766,0.0,0.0
18028,0.76647766400758,-0.3306445700504253,0.0,0.0
17462,0.10585318351221197,0.5429103189599425,0.0,1.0
18533,-0.6278422451740223,-0.032301218255379634,0.0,1.0
7580,-0.5536171954837793,0.06524526127596861,1.0,1.0
10140,1.0336260658564818,-0.3839276467256833,1.0,0.0
20961,1.4111286274709007,0.6442156292020407,0.0,0.0
15668,0.5233375549085488,0.4415264818884087,0.0,0.0
