,0,1,tss,new_tss
5393,0.7037849994178178,-0.37177416481925724,1.0,1.0
25175,-1.214414484592993,-0.7962514254223484,0.0,0.0
19543,-0.6023046108825368,-0.13755567356009013,0.0,0.0
15845,-0.7201325002021192,0.06350486976656633,0.0,0.0
17207,-0.1213144706599292,-0.39774903859836486,0.0,1.0
19137,0.5923963233959267,-0.6977419467805969,0.0,1.0
20359,-0.3691414660801372,0.632058060057177,0.0,0.0
12160,-1.6093720999032628,-0.2767568401864742,1.0,0.0
19457,0.24453817842964362,-0.31485641556220656,0.0,1.0
5014,0.7274503404115182,-0.21372150570499804,1.0,1.0
10769,0.5416860532568611,-0.24718276890477967,1.0,1.0
2908,2.767495665549041,0.14447527574104893,1.0,1.0
2919,-0.05146851575410035,0.020447090838457787,1.0,0.0
17463,-0.05691312305358702,0.13327909391069623,0.0,0.0
14424,-0.8827130551815519,-0.008477923686679465,0.0,0.0
2617,-1.0957630129375966,-0.3211597618990482,1.0,0.0
10130,1.0836370206154682,-0.006427481762663102,1.0,1.0
4907,0.6514135542704744,-0.3213453382343967,1.0,1.0
10789,-0.1796701171018705,-0.10020773588529885,1.0,0.0
20113,0.9421927492247776,-0.43096192057884103,0.0,1.0
5283,0.6726456655351591,0.22957270270230606,1.0,1.0
18389,0.5381316768886472,0.49999442128827504,0.0,1.0
13047,0.2700512915951419,-0.053306179109783046,0.0,1.0
4649,0.10921481593951878,0.23433058868452283,1.0,0.0
14875,0.5177381427269381,0.8379934019117249,0.0,0.0
231,0.5640570580632677,0.2978870796203118,1.0,1.0
2214,1.4331579702602733,-0.2666963896046318,1.0,1.0
7115,0.9034459554209939,-0.2432447582765088,1.0,1.0
15799,-1.3299237705401732,0.20835918245144627,0.0,0.0
19897,-1.661118248232655,-0.5935696598570546,0.0,0.0
9211,0.6078024302133246,-0.5537175345606902,1.0,1.0
20216,-1.5020545217784005,-0.47901571724916375,0.0,0.0
7878,-0.8411616694432623,-0.5308249490659611,1.0,0.0
6402,-0.36109803290639814,-0.09661664965644899,1.0,0.0
21686,-0.26102557326234915,-0.10422086491945576,0.0,0.0
17306,-1.6439581320579335,0.09571446245869014,0.0,0.0
1289,1.581589083123601,0.022342711705193367,1.0,1.0
21251,0.7239198367970082,0.30648879954870095,0.0,1.0
24257,0.13365792265033785,0.4415906407205872,0.0,0.0
22626,-0.5299560094574639,0.25532294221218754,0.0,0.0
